Date,SKU,Predicted_Demand
2025-10-18,SKU006,20.19
2025-10-18,SKU007,24.93
2025-10-18,SKU008,25.91
2025-10-18,SKU009,19.68
2025-10-18,SKU010,18.89
2025-10-18,SKU011,19.6
2025-10-18,SKU012,19.22
2025-10-18,SKU013,19.45
2025-10-18,SKU014,24.72
2025-10-18,SKU015,25.61
2025-10-18,SKU016,19.91
2025-10-18,SKU017,19.33
2025-10-18,SKU018,19.05
2025-10-18,SKU019,19.3
2025-10-18,SKU020,20.16
2025-10-18,SKU021,26.82
2025-10-18,SKU022,27.45
2025-10-18,SKU023,20.19
2025-10-18,SKU024,19.36
2025-10-18,SKU025,18.67
2025-10-18,SKU026,19.29
2025-10-18,SKU027,19.56
2025-10-18,SKU028,27.6
2025-10-18,SKU029,27.83
2025-10-18,SKU030,20.43
2025-10-18,SKU031,19.44
2025-10-18,SKU032,19.32
2025-10-18,SKU033,19.29
2025-10-18,SKU034,19.89
2025-10-18,SKU035,26.73
2025-10-18,SKU036,26.35
2025-10-18,SKU037,19.23
2025-10-18,SKU038,20.13
2025-10-18,SKU039,19.55
2025-10-18,SKU040,19.62
2025-10-18,SKU041,19.48
2025-10-18,SKU042,23.05
2025-10-18,SKU043,22.83
2025-10-18,SKU044,19.51
2025-10-18,SKU045,18.86
2025-10-18,SKU046,20.37
2025-10-18,SKU047,19.64
2025-10-18,SKU048,19.31
2025-10-18,SKU049,21.34
2025-10-18,SKU050,22.75
2025-10-19,SKU001,19.26
2025-10-19,SKU002,19.89
2025-10-19,SKU003,19.48
2025-10-19,SKU004,18.98
2025-10-19,SKU005,19.93
2025-10-19,SKU006,20.86
2025-10-19,SKU007,20.41
2025-10-19,SKU008,18.95
2025-10-19,SKU009,18.04
2025-10-19,SKU010,18.14
2025-10-19,SKU011,18.05
2025-10-19,SKU012,18.22
2025-10-19,SKU013,18.54
2025-10-19,SKU014,18.98
2025-10-19,SKU015,17.78
2025-10-19,SKU016,18.38
2025-10-19,SKU017,17.91
2025-10-19,SKU018,17.81
2025-10-19,SKU019,18.79
2025-10-19,SKU020,23.39
2025-10-19,SKU021,23.27
2025-10-19,SKU022,17.54
2025-10-19,SKU023,17.13
2025-10-19,SKU024,16.81
2025-10-19,SKU025,17.1
2025-10-19,SKU026,16.67
2025-10-19,SKU027,24.96
2025-10-19,SKU028,26.02
2025-10-19,SKU029,16.5
2025-10-19,SKU030,17.1
2025-10-19,SKU031,17.41
2025-10-19,SKU032,18.42
2025-10-19,SKU033,17.77
2025-10-19,SKU034,26.56
2025-10-19,SKU035,28.11
2025-10-19,SKU036,18.7
2025-10-19,SKU037,19.46
2025-10-19,SKU038,18.63
2025-10-19,SKU039,18.01
2025-10-19,SKU040,18.71
2025-10-19,SKU041,26.18
2025-10-19,SKU042,25.94
2025-10-19,SKU043,19.81
2025-10-19,SKU044,19.05
2025-10-19,SKU045,19.38
2025-10-19,SKU046,18.7
2025-10-19,SKU047,19.49
2025-10-19,SKU048,27.53
2025-10-19,SKU049,27.05
2025-10-19,SKU050,20.57
2025-10-20,SKU001,19.81
2025-10-20,SKU002,19.38
2025-10-20,SKU003,19.7
2025-10-20,SKU004,20.19
2025-10-20,SKU005,23.43
2025-10-20,SKU006,23.72
2025-10-20,SKU007,21.89
2025-10-20,SKU008,22.77
2025-10-20,SKU009,22.0
2025-10-20,SKU010,21.78
2025-10-20,SKU011,21.63
2025-10-20,SKU012,24.95
2025-10-20,SKU013,24.92
2025-10-20,SKU014,21.95
2025-10-20,SKU015,21.79
2025-10-20,SKU016,22.29
2025-10-20,SKU017,22.45
2025-10-20,SKU018,22.45
2025-10-20,SKU019,25.69
2025-10-20,SKU020,26.1
2025-10-20,SKU021,20.94
2025-10-20,SKU022,22.79
2025-10-20,SKU023,23.25
2025-10-20,SKU024,22.96
2025-10-20,SKU025,23.06
2025-10-20,SKU026,22.76
2025-10-20,SKU027,22.71
2025-10-20,SKU028,22.28
2025-10-20,SKU029,24.0
2025-10-20,SKU030,21.78
2025-10-20,SKU031,5.98
2025-10-20,SKU032,6.6
2025-10-20,SKU033,8.24
2025-10-20,SKU034,6.92
2025-10-20,SKU035,8.22
2025-10-20,SKU036,10.2
2025-10-20,SKU037,10.38
2025-10-20,SKU038,9.39
2025-10-20,SKU039,8.37
2025-10-20,SKU040,8.91
2025-10-20,SKU041,8.31
2025-10-20,SKU042,8.44
2025-10-20,SKU043,10.41
2025-10-20,SKU044,9.11
2025-10-20,SKU045,7.01
2025-10-20,SKU046,7.95
2025-10-20,SKU047,7.51
2025-10-20,SKU048,6.5
2025-10-20,SKU049,6.6
2025-10-20,SKU050,8.84
2025-10-21,SKU001,8.36
2025-10-21,SKU002,7.15
2025-10-21,SKU003,7.1
2025-10-21,SKU004,6.94
2025-10-21,SKU005,6.86
2025-10-21,SKU006,6.93
2025-10-21,SKU007,8.07
2025-10-21,SKU008,8.32
2025-10-21,SKU009,6.81
2025-10-21,SKU010,6.94
2025-10-21,SKU011,6.8
2025-10-21,SKU012,7.03
2025-10-21,SKU013,9.05
2025-10-21,SKU014,8.86
2025-10-21,SKU015,9.04
2025-10-21,SKU016,9.19
2025-10-21,SKU017,9.39
2025-10-21,SKU018,9.17
2025-10-21,SKU019,9.27
2025-10-21,SKU020,8.95
2025-10-21,SKU021,11.35
2025-10-21,SKU022,10.57
2025-10-21,SKU023,9.23
2025-10-21,SKU024,8.76
2025-10-21,SKU025,9.9
2025-10-21,SKU026,9.65
2025-10-21,SKU027,9.61
2025-10-21,SKU028,11.63
2025-10-21,SKU029,11.2
2025-10-21,SKU030,9.78
2025-10-21,SKU031,10.05
2025-10-21,SKU032,10.43
2025-10-21,SKU033,9.31
2025-10-21,SKU034,9.59
2025-10-21,SKU035,12.72
2025-10-21,SKU036,12.94
2025-10-21,SKU037,9.4
2025-10-21,SKU038,9.04
2025-10-21,SKU039,9.62
2025-10-21,SKU040,9.85
2025-10-21,SKU041,9.02
2025-10-21,SKU042,11.67
2025-10-21,SKU043,13.13
2025-10-21,SKU044,10.51
2025-10-21,SKU045,10.37
2025-10-21,SKU046,10.99
2025-10-21,SKU047,11.02
2025-10-21,SKU048,10.51
2025-10-21,SKU049,13.55
2025-10-21,SKU050,15.18
2025-10-22,SKU001,11.23
2025-10-22,SKU002,11.72
2025-10-22,SKU003,12.07
2025-10-22,SKU004,12.28
2025-10-22,SKU005,11.93
2025-10-22,SKU006,16.14
2025-10-22,SKU007,16.09
2025-10-22,SKU008,11.87
2025-10-22,SKU009,12.4
2025-10-22,SKU010,11.12
2025-10-22,SKU011,11.16
2025-10-22,SKU012,10.8
2025-10-22,SKU013,16.08
2025-10-22,SKU014,16.74
2025-10-22,SKU015,12.36
2025-10-22,SKU016,12.3
2025-10-22,SKU017,11.59
2025-10-22,SKU018,11.71
2025-10-22,SKU019,12.34
2025-10-22,SKU020,15.02
2025-10-22,SKU021,15.29
2025-10-22,SKU022,12.73
2025-10-22,SKU023,12.61
2025-10-22,SKU024,12.12
2025-10-22,SKU025,11.83
2025-10-22,SKU026,12.57
2025-10-22,SKU027,15.03
2025-10-22,SKU028,13.95
2025-10-22,SKU029,11.2
2025-10-22,SKU030,11.08
2025-10-22,SKU031,11.26
2025-10-22,SKU032,10.73
2025-10-22,SKU033,10.69
2025-10-22,SKU034,13.85
2025-10-22,SKU035,13.83
2025-10-22,SKU036,10.37
2025-10-22,SKU037,9.94
2025-10-22,SKU038,9.73
2025-10-22,SKU039,9.73
2025-10-22,SKU040,10.02
2025-10-22,SKU041,13.46
2025-10-22,SKU042,13.64
2025-10-22,SKU043,9.45
2025-10-22,SKU044,10.1
2025-10-22,SKU045,10.31
2025-10-22,SKU046,10.51
2025-10-22,SKU047,10.56
2025-10-22,SKU048,13.51
2025-10-22,SKU049,14.29
2025-10-22,SKU050,10.28
2025-10-23,SKU001,10.28
2025-10-23,SKU002,10.88
2025-10-23,SKU003,10.98
2025-10-23,SKU004,10.88
2025-10-23,SKU005,13.83
2025-10-23,SKU006,13.64
2025-10-23,SKU007,10.57
2025-10-23,SKU008,10.87
2025-10-23,SKU009,10.47
2025-10-23,SKU010,10.55
2025-10-23,SKU011,10.65
2025-10-23,SKU012,13.84
2025-10-23,SKU013,13.77
2025-10-23,SKU014,10.47
2025-10-23,SKU015,10.09
2025-10-23,SKU016,10.01
2025-10-23,SKU017,10.45
2025-10-23,SKU018,10.51
2025-10-23,SKU019,13.54
2025-10-23,SKU020,14.38
2025-10-23,SKU021,10.25
2025-10-23,SKU022,10.41
2025-10-23,SKU023,10.19
2025-10-23,SKU024,10.21
2025-10-23,SKU025,9.89
2025-10-23,SKU026,13.25
2025-10-23,SKU027,13.96
2025-10-23,SKU028,10.9
2025-10-23,SKU029,10.97
2025-10-23,SKU030,10.51
2025-10-23,SKU031,10.38
2025-10-23,SKU032,10.45
2025-10-23,SKU033,15.05
2025-10-23,SKU034,16.07
2025-10-23,SKU035,10.87
2025-10-23,SKU036,10.88
2025-10-23,SKU037,10.32
2025-10-23,SKU038,10.54
2025-10-23,SKU039,10.3
2025-10-23,SKU040,12.73
2025-10-23,SKU041,15.17
2025-10-23,SKU042,10.61
2025-10-23,SKU043,10.24
2025-10-23,SKU044,10.22
2025-10-23,SKU045,9.83
2025-10-23,SKU046,9.99
2025-10-23,SKU047,13.63
2025-10-23,SKU048,14.72
2025-10-23,SKU049,9.51
2025-10-23,SKU050,9.49
2025-10-24,SKU001,9.62
2025-10-24,SKU002,9.81
2025-10-24,SKU003,9.53
2025-10-24,SKU004,14.37
2025-10-24,SKU005,13.15
2025-10-24,SKU006,9.14
2025-10-24,SKU007,8.63
2025-10-24,SKU008,8.32
2025-10-24,SKU009,9.13
2025-10-24,SKU010,8.36
2025-10-24,SKU011,10.46
2025-10-24,SKU012,10.81
2025-10-24,SKU013,8.72
2025-10-24,SKU014,8.86
2025-10-24,SKU015,8.57
2025-10-24,SKU016,8.91
2025-10-24,SKU017,9.24
2025-10-24,SKU018,11.98
2025-10-24,SKU019,11.29
2025-10-24,SKU020,7.96
2025-10-24,SKU021,8.06
2025-10-24,SKU022,7.88
2025-10-24,SKU023,7.75
2025-10-24,SKU024,7.75
2025-10-24,SKU025,8.77
2025-10-24,SKU026,10.06
2025-10-24,SKU027,7.3
2025-10-24,SKU028,6.98
2025-10-24,SKU029,7.72
2025-10-24,SKU030,8.01
2025-10-24,SKU031,7.3
2025-10-24,SKU032,10.3
2025-10-24,SKU033,10.41
2025-10-24,SKU034,7.21
2025-10-24,SKU035,7.22
2025-10-24,SKU036,7.4
2025-10-24,SKU037,7.54
2025-10-24,SKU038,7.84
2025-10-24,SKU039,10.28
2025-10-24,SKU040,10.04
2025-10-24,SKU041,7.37
2025-10-24,SKU042,7.4
2025-10-24,SKU043,7.41
2025-10-24,SKU044,8.1
2025-10-24,SKU045,8.08
2025-10-24,SKU046,10.88
2025-10-24,SKU047,10.7
2025-10-24,SKU048,7.75
2025-10-24,SKU049,7.67
2025-10-24,SKU050,7.95
2025-10-25,SKU001,8.25
2025-10-25,SKU002,8.08
2025-10-25,SKU003,11.13
2025-10-25,SKU004,10.62
2025-10-25,SKU005,8.11
2025-10-25,SKU006,8.4
2025-10-25,SKU007,8.33
2025-10-25,SKU008,8.68
2025-10-25,SKU009,8.37
2025-10-25,SKU010,11.77
2025-10-25,SKU011,12.04
2025-10-25,SKU012,7.55
2025-10-25,SKU013,7.91
2025-10-25,SKU014,7.89
2025-10-25,SKU015,7.52
2025-10-25,SKU016,7.72
2025-10-25,SKU017,10.25
2025-10-25,SKU018,9.56
2025-10-25,SKU019,7.78
2025-10-25,SKU020,7.92
2025-10-25,SKU021,8.17
2025-10-25,SKU022,7.23
2025-10-25,SKU023,8.18
2025-10-25,SKU024,9.43
2025-10-25,SKU025,10.63
2025-10-25,SKU026,7.01
2025-10-25,SKU027,8.1
2025-10-25,SKU028,7.94
2025-10-25,SKU029,7.78
2025-10-25,SKU030,7.78
2025-10-25,SKU031,9.75
2025-10-25,SKU032,11.01
2025-10-25,SKU033,7.46
2025-10-25,SKU034,7.43
2025-10-25,SKU035,7.13
2025-10-25,SKU036,7.19
2025-10-25,SKU037,7.36
2025-10-25,SKU038,10.06
2025-10-25,SKU039,8.97
2025-10-25,SKU040,6.63
2025-10-25,SKU041,7.1
2025-10-25,SKU042,6.85
2025-10-25,SKU043,7.64
2025-10-25,SKU044,7.11
2025-10-25,SKU045,8.52
2025-10-25,SKU046,9.8
2025-10-25,SKU047,6.56
2025-10-25,SKU048,6.35
2025-10-25,SKU049,7.27
2025-10-25,SKU050,7.12
2025-10-26,SKU001,7.38
2025-10-26,SKU002,9.09
2025-10-26,SKU003,9.24
2025-10-26,SKU004,6.77
2025-10-26,SKU005,7.0
2025-10-26,SKU006,7.59
2025-10-26,SKU007,7.21
2025-10-26,SKU008,7.48
2025-10-26,SKU009,8.67
2025-10-26,SKU010,8.75
2025-10-26,SKU011,7.48
2025-10-26,SKU012,7.06
2025-10-26,SKU013,7.07
2025-10-26,SKU014,7.41
2025-10-26,SKU015,7.89
2025-10-26,SKU016,10.08
2025-10-26,SKU017,10.03
2025-10-26,SKU018,6.83
2025-10-26,SKU019,6.78
2025-10-26,SKU020,6.98
2025-10-26,SKU021,6.98
2025-10-26,SKU022,6.63
2025-10-26,SKU023,8.8
2025-10-26,SKU024,8.71
2025-10-26,SKU025,6.25
2025-10-26,SKU026,6.22
2025-10-26,SKU027,6.83
2025-10-26,SKU028,7.08
2025-10-26,SKU029,8.1
2025-10-26,SKU030,7.89
2025-10-26,SKU031,8.72
2025-10-26,SKU032,6.7
2025-10-26,SKU033,7.05
2025-10-26,SKU034,6.89
2025-10-26,SKU035,6.76
2025-10-26,SKU036,5.85
2025-10-26,SKU037,8.57
2025-10-26,SKU038,8.76
2025-10-26,SKU039,6.6
2025-10-26,SKU040,6.77
2025-10-26,SKU041,6.79
2025-10-26,SKU042,6.35
2025-10-26,SKU043,6.05
2025-10-26,SKU044,8.42
2025-10-26,SKU045,8.49
2025-10-26,SKU046,5.82
2025-10-26,SKU047,6.17
2025-10-26,SKU048,6.6
2025-10-26,SKU049,6.46
2025-10-26,SKU050,7.28
2025-10-27,SKU001,8.68
2025-10-27,SKU002,8.81
2025-10-27,SKU003,6.42
2025-10-27,SKU004,7.19
2025-10-27,SKU005,7.1
2025-10-27,SKU006,7.86
2025-10-27,SKU007,7.32
2025-10-27,SKU008,10.89
2025-10-27,SKU009,10.4
2025-10-27,SKU010,7.18
2025-10-27,SKU011,7.17
2025-10-27,SKU012,7.28
2025-10-27,SKU013,7.01
2025-10-27,SKU014,7.62
2025-10-27,SKU015,9.7
2025-10-27,SKU016,9.98
2025-10-27,SKU017,7.15
2025-10-27,SKU018,7.51
2025-10-27,SKU019,8.61
2025-10-27,SKU020,7.35
2025-10-27,SKU021,7.45
2025-10-27,SKU022,9.87
2025-10-27,SKU023,9.92
2025-10-27,SKU024,7.08
2025-10-27,SKU025,7.08
2025-10-27,SKU026,7.34
2025-10-27,SKU027,6.46
2025-10-27,SKU028,6.82
2025-10-27,SKU029,9.51
2025-10-27,SKU030,8.98
2025-10-27,SKU031,6.77
2025-10-27,SKU032,6.78
2025-10-27,SKU033,7.26
2025-10-27,SKU034,6.83
2025-10-27,SKU035,7.22
2025-10-27,SKU036,10.16
2025-10-27,SKU037,9.32
2025-10-27,SKU038,6.84
2025-10-27,SKU039,7.52
2025-10-27,SKU040,7.23
2025-10-27,SKU041,7.91
2025-10-27,SKU042,7.48
2025-10-27,SKU043,10.88
2025-10-27,SKU044,10.61
2025-10-27,SKU045,8.02
2025-10-27,SKU046,8.38
2025-10-27,SKU047,8.89
2025-10-27,SKU048,8.56
2025-10-27,SKU049,9.13
2025-10-27,SKU050,10.33
2025-10-28,SKU001,11.12
2025-10-28,SKU002,8.29
2025-10-28,SKU003,8.59
2025-10-28,SKU004,8.51
2025-10-28,SKU005,8.81
2025-10-28,SKU006,9.15
2025-10-28,SKU007,9.82
2025-10-28,SKU008,9.95
2025-10-28,SKU009,8.41
2025-10-28,SKU010,9.09
2025-10-28,SKU011,8.17
2025-10-28,SKU012,9.26
2025-10-28,SKU013,9.86
2025-10-28,SKU014,10.81
2025-10-28,SKU015,11.58
2025-10-28,SKU016,9.94
2025-10-28,SKU017,9.21
2025-10-28,SKU018,9.23
2025-10-28,SKU019,9.0
2025-10-28,SKU020,8.61
2025-10-28,SKU021,10.82
2025-10-28,SKU022,11.03
2025-10-28,SKU023,8.96
2025-10-28,SKU024,8.83
2025-10-28,SKU025,9.68
2025-10-28,SKU026,8.85
2025-10-28,SKU027,9.05
2025-10-28,SKU028,11.41
2025-10-28,SKU029,11.3
2025-10-28,SKU030,9.47
2025-10-28,SKU031,9.96
2025-10-28,SKU032,10.27
2025-10-28,SKU033,10.05
2025-10-28,SKU034,11.01
2025-10-28,SKU035,12.52
2025-10-28,SKU036,11.75
2025-10-28,SKU037,10.02
2025-10-28,SKU038,10.05
2025-10-28,SKU039,10.57
2025-10-28,SKU040,10.01
2025-10-28,SKU041,10.31
2025-10-28,SKU042,11.72
2025-10-28,SKU043,11.51
2025-10-28,SKU044,9.5
2025-10-28,SKU045,9.61
2025-10-28,SKU046,9.57
2025-10-28,SKU047,10.35
2025-10-28,SKU048,9.21
2025-10-28,SKU049,12.5
2025-10-28,SKU050,12.4
2025-10-29,SKU001,8.73
2025-10-29,SKU002,9.14
2025-10-29,SKU003,9.21
2025-10-29,SKU004,9.48
2025-10-29,SKU005,10.79
2025-10-29,SKU006,14.5
2025-10-29,SKU007,14.51
2025-10-29,SKU008,10.64
2025-10-29,SKU009,11.34
2025-10-29,SKU010,11.49
2025-10-29,SKU011,11.26
2025-10-29,SKU012,11.57
2025-10-29,SKU013,15.03
2025-10-29,SKU014,15.02
2025-10-29,SKU015,10.93
2025-10-29,SKU016,10.65
2025-10-29,SKU017,11.1
2025-10-29,SKU018,11.15
2025-10-29,SKU019,10.88
2025-10-29,SKU020,16.0
2025-10-29,SKU021,16.07
2025-10-29,SKU022,10.44
2025-10-29,SKU023,10.36
2025-10-29,SKU024,10.38
2025-10-29,SKU025,10.5
2025-10-29,SKU026,10.39
2025-10-29,SKU027,15.23
2025-10-29,SKU028,15.4
2025-10-29,SKU029,9.79
2025-10-29,SKU030,10.6
2025-10-29,SKU031,11.05
2025-10-29,SKU032,10.14
2025-10-29,SKU033,9.65
2025-10-29,SKU034,12.33
2025-10-29,SKU035,12.91
2025-10-29,SKU036,9.45
2025-10-29,SKU037,9.32
2025-10-29,SKU038,9.79
2025-10-29,SKU039,10.43
2025-10-29,SKU040,10.31
2025-10-29,SKU041,13.4
2025-10-29,SKU042,12.78
2025-10-29,SKU043,9.88
2025-10-29,SKU044,9.69
2025-10-29,SKU045,10.13
2025-10-29,SKU046,10.0
2025-10-29,SKU047,9.2
2025-10-29,SKU048,12.25
2025-10-29,SKU049,12.73
2025-10-29,SKU050,8.95
2025-10-30,SKU001,9.35
2025-10-30,SKU002,8.95
2025-10-30,SKU003,10.02
2025-10-30,SKU004,9.87
2025-10-30,SKU005,12.82
2025-10-30,SKU006,12.88
2025-10-30,SKU007,9.28
2025-10-30,SKU008,9.5
2025-10-30,SKU009,9.2
2025-10-30,SKU010,9.38
2025-10-30,SKU011,9.25
2025-10-30,SKU012,12.51
2025-10-30,SKU013,13.73
2025-10-30,SKU014,9.77
2025-10-30,SKU015,9.88
2025-10-30,SKU016,9.86
2025-10-30,SKU017,9.55
2025-10-30,SKU018,9.76
2025-10-30,SKU019,13.22
2025-10-30,SKU020,13.71
2025-10-30,SKU021,10.52
2025-10-30,SKU022,11.17
2025-10-30,SKU023,11.09
2025-10-30,SKU024,10.69
2025-10-30,SKU025,10.78
2025-10-30,SKU026,13.82
2025-10-30,SKU027,13.34
2025-10-30,SKU028,10.33
2025-10-30,SKU029,9.32
2025-10-30,SKU030,9.85
2025-10-30,SKU031,10.32
2025-10-30,SKU032,10.11
2025-10-30,SKU033,12.38
2025-10-30,SKU034,13.24
2025-10-30,SKU035,10.3
2025-10-30,SKU036,10.64
2025-10-30,SKU037,10.5
2025-10-30,SKU038,10.03
2025-10-30,SKU039,9.29
2025-10-30,SKU040,13.78
2025-10-30,SKU041,13.25
2025-10-30,SKU042,9.0
2025-10-30,SKU043,9.6
2025-10-30,SKU044,9.52
2025-10-30,SKU045,9.69
2025-10-30,SKU046,9.43
2025-10-30,SKU047,11.85
2025-10-30,SKU048,13.21
2025-10-30,SKU049,9.41
2025-10-30,SKU050,9.38
2025-10-31,SKU001,9.51
2025-10-31,SKU002,9.28
2025-10-31,SKU003,9.75
2025-10-31,SKU004,14.89
2025-10-31,SKU005,14.63
2025-10-31,SKU006,10.59
2025-10-31,SKU007,10.17
2025-10-31,SKU008,10.37
2025-10-31,SKU009,10.29
2025-10-31,SKU010,10.19
2025-10-31,SKU011,13.63
2025-10-31,SKU012,13.43
2025-10-31,SKU013,9.24
2025-10-31,SKU014,9.59
2025-10-31,SKU015,9.56
2025-10-31,SKU016,9.43
2025-10-31,SKU017,9.17
2025-10-31,SKU018,11.48
2025-10-31,SKU019,11.64
2025-10-31,SKU020,8.98
2025-10-31,SKU021,8.21
2025-10-31,SKU022,8.34
2025-10-31,SKU023,8.68
2025-10-31,SKU024,8.39
2025-10-31,SKU025,11.76
2025-10-31,SKU026,11.63
2025-10-31,SKU027,9.03
2025-10-31,SKU028,9.02
2025-10-31,SKU029,8.78
2025-10-31,SKU030,9.29
2025-10-31,SKU031,9.07
2025-10-31,SKU032,11.37
2025-10-31,SKU033,11.13
2025-10-31,SKU034,8.61
2025-10-31,SKU035,8.98
2025-10-31,SKU036,9.15
2025-10-31,SKU037,9.79
2025-10-31,SKU038,8.71
2025-10-31,SKU039,11.5
2025-10-31,SKU040,12.01
2025-10-31,SKU041,8.25
2025-10-31,SKU042,8.36
2025-10-31,SKU043,8.02
2025-10-31,SKU044,9.0
2025-10-31,SKU045,8.88
2025-10-31,SKU046,11.96
2025-10-31,SKU047,12.72
2025-10-31,SKU048,8.48
2025-10-31,SKU049,8.98
2025-10-31,SKU050,9.44
2025-11-01,SKU001,9.12
2025-11-01,SKU002,8.9
2025-11-01,SKU003,12.64
2025-11-01,SKU004,12.65
2025-11-01,SKU005,8.96
2025-11-01,SKU006,8.93
2025-11-01,SKU007,9.13
2025-11-01,SKU008,8.98
2025-11-01,SKU009,9.07
2025-11-01,SKU010,12.61
2025-11-01,SKU011,12.13
2025-11-01,SKU012,8.87
2025-11-01,SKU013,8.94
2025-11-01,SKU014,9.79
2025-11-01,SKU015,9.45
2025-11-01,SKU016,8.71
2025-11-01,SKU017,11.85
2025-11-01,SKU018,10.9
2025-11-01,SKU019,8.76
2025-11-01,SKU020,8.13
2025-11-01,SKU021,7.95
2025-11-01,SKU022,8.37
2025-11-01,SKU023,8.78
2025-11-01,SKU024,11.56
2025-11-01,SKU025,10.82
2025-11-01,SKU026,7.37
2025-11-01,SKU027,8.0
2025-11-01,SKU028,7.2
2025-11-01,SKU029,7.9
2025-11-01,SKU030,7.21
2025-11-01,SKU031,9.86
2025-11-01,SKU032,10.11
2025-11-01,SKU033,6.88
2025-11-01,SKU034,7.72
2025-11-01,SKU035,7.71
2025-11-01,SKU036,6.65
2025-11-01,SKU037,7.24
2025-11-01,SKU038,10.31
2025-11-01,SKU039,10.53
2025-11-01,SKU040,7.15
2025-11-01,SKU041,7.63
2025-11-01,SKU042,7.62
2025-11-01,SKU043,6.95
2025-11-01,SKU044,7.43
2025-11-01,SKU045,9.79
2025-11-01,SKU046,10.05
2025-11-01,SKU047,7.23
2025-11-01,SKU048,6.95
2025-11-01,SKU049,6.7
2025-11-01,SKU050,6.84
2025-11-02,SKU001,6.98
2025-11-02,SKU002,9.84
2025-11-02,SKU003,9.68
2025-11-02,SKU004,6.74
2025-11-02,SKU005,6.67
2025-11-02,SKU006,6.99
2025-11-02,SKU007,7.04
2025-11-02,SKU008,7.1
2025-11-02,SKU009,9.58
2025-11-02,SKU010,10.71
2025-11-02,SKU011,7.46
2025-11-02,SKU012,7.23
2025-11-02,SKU013,7.94
2025-11-02,SKU014,7.92
2025-11-02,SKU015,7.45
2025-11-02,SKU016,10.81
2025-11-02,SKU017,10.49
2025-11-02,SKU018,7.33
2025-11-02,SKU019,7.89
2025-11-02,SKU020,8.02
2025-11-02,SKU021,8.19
2025-11-02,SKU022,8.02
2025-11-02,SKU023,10.14
2025-11-02,SKU024,9.88
2025-11-02,SKU025,8.33
2025-11-02,SKU026,8.04
2025-11-02,SKU027,8.11
2025-11-02,SKU028,7.6
2025-11-02,SKU029,7.75
2025-11-02,SKU030,9.94
2025-11-02,SKU031,10.48
2025-11-02,SKU032,7.69
2025-11-02,SKU033,7.32
2025-11-02,SKU034,7.46
2025-11-02,SKU035,7.38
2025-11-02,SKU036,7.71
2025-11-02,SKU037,9.81
2025-11-02,SKU038,9.45
2025-11-02,SKU039,7.37
2025-11-02,SKU040,7.13
2025-11-02,SKU041,6.66
2025-11-02,SKU042,6.43
2025-11-02,SKU043,7.03
2025-11-02,SKU044,8.6
2025-11-02,SKU045,8.38
2025-11-02,SKU046,6.57
2025-11-02,SKU047,6.93
2025-11-02,SKU048,6.85
2025-11-02,SKU049,6.75
2025-11-02,SKU050,6.74
2025-11-03,SKU001,10.0
2025-11-03,SKU002,9.07
2025-11-03,SKU003,7.1
2025-11-03,SKU004,6.53
2025-11-03,SKU005,6.41
2025-11-03,SKU006,6.7
2025-11-03,SKU007,7.39
2025-11-03,SKU008,8.1
2025-11-03,SKU009,8.93
2025-11-03,SKU010,6.45
2025-11-03,SKU011,6.59
2025-11-03,SKU012,6.4
2025-11-03,SKU013,6.21
2025-11-03,SKU014,5.83
2025-11-03,SKU015,9.08
2025-11-03,SKU016,9.6
2025-11-03,SKU017,7.0
2025-11-03,SKU018,6.73
2025-11-03,SKU019,6.85
2025-11-03,SKU020,6.6
2025-11-03,SKU021,6.96
2025-11-03,SKU022,9.83
2025-11-03,SKU023,9.59
2025-11-03,SKU024,7.25
2025-11-03,SKU025,6.95
2025-11-03,SKU026,7.04
2025-11-03,SKU027,6.81
2025-11-03,SKU028,6.78
2025-11-03,SKU029,8.24
2025-11-03,SKU030,8.42
2025-11-03,SKU031,6.81
2025-11-03,SKU032,6.87
2025-11-03,SKU033,7.13
2025-11-03,SKU034,7.03
2025-11-03,SKU035,7.13
2025-11-03,SKU036,9.28
2025-11-03,SKU037,9.96
2025-11-03,SKU038,7.07
2025-11-03,SKU039,6.88
2025-11-03,SKU040,6.94
2025-11-03,SKU041,7.61
2025-11-03,SKU042,7.17
2025-11-03,SKU043,10.26
2025-11-03,SKU044,10.02
2025-11-03,SKU045,6.78
2025-11-03,SKU046,7.3
2025-11-03,SKU047,7.41
2025-11-03,SKU048,7.55
2025-11-03,SKU049,7.32
2025-11-03,SKU050,10.85
2025-11-04,SKU001,10.74
2025-11-04,SKU002,6.94
2025-11-04,SKU003,7.33
2025-11-04,SKU004,7.31
2025-11-04,SKU005,21.69
2025-11-04,SKU006,17.41
2025-11-04,SKU007,16.65
2025-11-04,SKU008,15.4
2025-11-04,SKU009,14.12
2025-11-04,SKU010,16.91
2025-11-04,SKU011,18.25
2025-11-04,SKU012,15.52
2025-11-04,SKU013,16.27
2025-11-04,SKU014,16.56
2025-11-04,SKU015,15.93
2025-11-04,SKU016,14.84
2025-11-04,SKU017,16.67
2025-11-04,SKU018,16.64
2025-11-04,SKU019,14.35
2025-11-04,SKU020,14.57
2025-11-04,SKU021,14.56
2025-11-04,SKU022,14.75
2025-11-04,SKU023,14.11
2025-11-04,SKU024,17.3
2025-11-04,SKU025,17.43
2025-11-04,SKU026,14.59
2025-11-04,SKU027,15.2
2025-11-04,SKU028,15.2
2025-11-04,SKU029,14.61
