Date,SKU,Units_Sold,Revenue,Price,Promotion
2024-01-11,SKU038,7,27643.7,3949.1,0
2024-01-11,SKU039,1,7118.95,7118.95,0
2024-01-11,SKU040,19,46560.64,2450.56,0
2024-01-11,SKU041,8,82693.84,10336.73,0
2024-01-11,SKU042,17,156380.11,9198.83,0
2024-01-11,SKU043,21,183661.17,8745.77,0
2024-01-11,SKU044,13,70359.64,5412.28,0
2024-01-11,SKU045,22,168889.16,7676.78,0
2024-01-11,SKU046,9,64579.86,7175.54,0
2024-01-11,SKU047,11,87320.42,7938.22,0
2024-01-11,SKU048,7,9656.85,1379.55,0
2024-01-11,SKU049,26,135807.62,5223.37,0
2024-01-11,SKU050,4,3530.88,882.72,0
2024-01-12,SKU001,14,51296.7,3664.05,0
2024-01-12,SKU002,7,26639.83,3805.69,0
2024-01-12,SKU003,0,0.0,8078.23,0
2024-01-12,SKU004,3,20584.71,6861.57,0
2024-01-12,SKU005,14,132905.08,9493.22,0
2024-01-12,SKU006,5,40530.2,8106.04,0
2024-01-12,SKU007,22,112509.98,5114.09,0
2024-01-12,SKU008,24,236223.36,9842.64,0
2024-01-12,SKU009,8,18695.12,2336.89,0
2024-01-12,SKU010,15,9951.9,663.46,0
2024-01-12,SKU011,2,2889.12,1444.56,0
2024-01-12,SKU012,36,316057.32,8779.37,0
2024-01-12,SKU013,20,115155.6,5757.78,0
2024-01-12,SKU014,19,43144.25,2270.75,0
2024-01-12,SKU015,3,18636.36,6212.12,0
2024-01-12,SKU016,13,28168.66,2166.82,0
2024-01-12,SKU017,15,127159.8,8477.32,0
2024-01-12,SKU018,22,122659.02,5575.41,0
2024-01-12,SKU019,11,53018.35,4819.85,0
2024-01-12,SKU020,16,62360.64,3897.54,0
2024-01-12,SKU021,15,115669.2,7711.28,0
2024-01-12,SKU022,10,45970.3,4597.03,0
2024-01-12,SKU023,15,21251.1,1416.74,0
2024-01-12,SKU024,11,19457.57,1768.87,0
2024-01-12,SKU025,5,57790.05,11558.01,0
2024-01-12,SKU026,15,164093.1,10939.54,0
2024-01-12,SKU027,19,161815.4,8516.6,0
2024-01-12,SKU028,9,31356.81,3484.09,0
2024-01-12,SKU029,19,221206.55,11642.45,0
2024-01-12,SKU030,9,84901.59,9433.51,0
2024-01-12,SKU031,13,113307.09,8715.93,0
2024-01-12,SKU032,8,44900.72,5612.59,0
2024-01-12,SKU033,18,64044.0,3558.0,0
2024-01-12,SKU034,23,34917.22,1518.14,0
2024-01-12,SKU035,18,195663.42,10870.19,0
2024-01-12,SKU036,5,28435.0,5687.0,0
2024-01-12,SKU037,20,54948.4,2747.42,0
2024-01-12,SKU038,7,27643.7,3949.1,0
2024-01-12,SKU039,3,21356.85,7118.95,0
2024-01-12,SKU040,18,44110.08,2450.56,0
2024-01-12,SKU041,7,72357.11,10336.73,0
2024-01-12,SKU042,24,220771.92,9198.83,0
2024-01-12,SKU043,13,113695.01,8745.77,0
2024-01-12,SKU044,12,64947.36,5412.28,0
2024-01-12,SKU045,18,138182.04,7676.78,0
2024-01-12,SKU046,7,50228.78,7175.54,0
2024-01-12,SKU047,9,71443.98,7938.22,0
2024-01-12,SKU048,9,12415.95,1379.55,0
2024-01-12,SKU049,29,151477.73,5223.37,0
2024-01-12,SKU050,7,6179.04,882.72,0
2024-01-13,SKU001,10,36640.5,3664.05,0
2024-01-13,SKU002,9,34251.21,3805.69,0
2024-01-13,SKU003,2,16156.46,8078.23,0
2024-01-13,SKU004,3,20584.71,6861.57,0
2024-01-13,SKU005,19,180371.18,9493.22,0
2024-01-13,SKU006,9,72954.36,8106.04,0
2024-01-13,SKU007,22,112509.98,5114.09,0
2024-01-13,SKU008,21,206695.44,9842.64,0
2024-01-13,SKU009,11,25705.79,2336.89,0
2024-01-13,SKU010,20,13269.2,663.46,0
2024-01-13,SKU011,2,2889.12,1444.56,0
2024-01-13,SKU012,32,280939.84,8779.37,0
2024-01-13,SKU013,14,80608.92,5757.78,0
2024-01-13,SKU014,18,40873.5,2270.75,0
2024-01-13,SKU015,3,18636.36,6212.12,0
2024-01-13,SKU016,14,30335.48,2166.82,0
2024-01-13,SKU017,19,161069.08,8477.32,0
2024-01-13,SKU018,30,167262.3,5575.41,0
2024-01-13,SKU019,21,101216.85,4819.85,0
2024-01-13,SKU020,14,54565.56,3897.54,0
2024-01-13,SKU021,7,53978.96,7711.28,0
2024-01-13,SKU022,12,55164.36,4597.03,0
2024-01-13,SKU023,10,14167.4,1416.74,0
2024-01-13,SKU024,11,19457.57,1768.87,0
2024-01-13,SKU025,1,11558.01,11558.01,0
2024-01-13,SKU026,18,196911.72,10939.54,0
2024-01-13,SKU027,27,229948.2,8516.6,0
2024-01-13,SKU028,4,13936.36,3484.09,0
2024-01-13,SKU029,11,128066.95,11642.45,0
2024-01-13,SKU030,7,66034.57,9433.51,0
2024-01-13,SKU031,19,165602.67,8715.93,0
2024-01-13,SKU032,11,61738.49,5612.59,0
2024-01-13,SKU033,22,78276.0,3558.0,0
2024-01-13,SKU034,16,24290.24,1518.14,0
2024-01-13,SKU035,28,304365.32,10870.19,0
2024-01-13,SKU036,2,11374.0,5687.0,0
2024-01-13,SKU037,21,57695.82,2747.42,0
2024-01-13,SKU038,9,35541.9,3949.1,0
2024-01-13,SKU039,3,21356.85,7118.95,0
2024-01-13,SKU040,14,34307.84,2450.56,0
2024-01-13,SKU041,16,165387.68,10336.73,0
2024-01-13,SKU042,21,193175.43,9198.83,0
2024-01-13,SKU043,21,183661.17,8745.77,0
2024-01-13,SKU044,18,97421.04,5412.28,0
2024-01-13,SKU045,21,161212.38,7676.78,0
2024-01-13,SKU046,5,35877.7,7175.54,0
2024-01-13,SKU047,13,103196.86,7938.22,0
2024-01-13,SKU048,9,12415.95,1379.55,0
2024-01-13,SKU049,27,141030.99,5223.37,0
2024-01-13,SKU050,10,8827.2,882.72,0
2024-01-14,SKU001,17,62288.85,3664.05,0
2024-01-14,SKU002,8,30445.52,3805.69,0
2024-01-14,SKU003,8,64625.84,8078.23,0
2024-01-14,SKU004,6,41169.42,6861.57,0
2024-01-14,SKU005,21,199357.62,9493.22,0
2024-01-14,SKU006,5,40530.2,8106.04,0
2024-01-14,SKU007,34,173879.06,5114.09,0
2024-01-14,SKU008,20,196852.8,9842.64,0
2024-01-14,SKU009,6,14021.34,2336.89,0
2024-01-14,SKU010,14,9288.44,663.46,0
2024-01-14,SKU011,4,5778.24,1444.56,0
2024-01-14,SKU012,24,210704.88,8779.37,0
2024-01-14,SKU013,16,92124.48,5757.78,0
2024-01-14,SKU014,27,61310.25,2270.75,0
2024-01-14,SKU015,5,31060.6,6212.12,0
2024-01-14,SKU016,11,23835.02,2166.82,0
2024-01-14,SKU017,14,118682.48,8477.32,0
2024-01-14,SKU018,31,172837.71,5575.41,0
2024-01-14,SKU019,17,81937.45,4819.85,0
2024-01-14,SKU020,21,81848.34,3897.54,0
2024-01-14,SKU021,9,69401.52,7711.28,0
2024-01-14,SKU022,12,55164.36,4597.03,0
2024-01-14,SKU023,13,18417.62,1416.74,0
2024-01-14,SKU024,12,21226.44,1768.87,0
2024-01-14,SKU025,2,23116.02,11558.01,0
2024-01-14,SKU026,23,251609.42,10939.54,0
2024-01-14,SKU027,29,246981.4,8516.6,0
2024-01-14,SKU028,6,20904.54,3484.09,0
2024-01-14,SKU029,19,221206.55,11642.45,0
2024-01-14,SKU030,10,94335.1,9433.51,0
2024-01-14,SKU031,10,87159.3,8715.93,0
2024-01-14,SKU032,11,61738.49,5612.59,0
2024-01-14,SKU033,28,99624.0,3558.0,0
2024-01-14,SKU034,18,27326.52,1518.14,0
2024-01-14,SKU035,25,271754.75,10870.19,0
2024-01-14,SKU036,4,22748.0,5687.0,0
2024-01-14,SKU037,21,57695.82,2747.42,0
2024-01-14,SKU038,8,31592.8,3949.1,0
2024-01-14,SKU039,2,14237.9,7118.95,0
2024-01-14,SKU040,20,49011.2,2450.56,0
2024-01-14,SKU041,16,165387.68,10336.73,0
2024-01-14,SKU042,29,266766.07,9198.83,0
2024-01-14,SKU043,21,183661.17,8745.77,0
2024-01-14,SKU044,14,75771.92,5412.28,0
2024-01-14,SKU045,31,237980.18,7676.78,0
2024-01-14,SKU046,4,28702.16,7175.54,0
2024-01-14,SKU047,10,79382.2,7938.22,0
2024-01-14,SKU048,7,9656.85,1379.55,0
2024-01-14,SKU049,30,156701.1,5223.37,0
2024-01-14,SKU050,3,2648.16,882.72,0
2024-01-15,SKU001,15,54960.75,3664.05,0
2024-01-15,SKU002,5,19028.45,3805.69,0
2024-01-15,SKU003,5,40391.15,8078.23,0
2024-01-15,SKU004,3,20584.71,6861.57,0
2024-01-15,SKU005,13,123411.86,9493.22,0
2024-01-15,SKU006,4,32424.16,8106.04,0
2024-01-15,SKU007,24,122738.16,5114.09,0
2024-01-15,SKU008,22,216538.08,9842.64,0
2024-01-15,SKU009,4,9347.56,2336.89,0
2024-01-15,SKU010,9,5971.14,663.46,0
2024-01-15,SKU011,3,4333.68,1444.56,0
2024-01-15,SKU012,28,245822.36,8779.37,0
2024-01-15,SKU013,11,63335.58,5757.78,0
2024-01-15,SKU014,23,52227.25,2270.75,0
2024-01-15,SKU015,5,31060.6,6212.12,0
2024-01-15,SKU016,8,17334.56,2166.82,0
2024-01-15,SKU017,8,67818.56,8477.32,0
2024-01-15,SKU018,20,111508.2,5575.41,0
2024-01-15,SKU019,13,62658.05,4819.85,0
2024-01-15,SKU020,11,42872.94,3897.54,0
2024-01-15,SKU021,9,69401.52,7711.28,0
2024-01-15,SKU022,5,22985.15,4597.03,0
2024-01-15,SKU023,16,22667.84,1416.74,0
2024-01-15,SKU024,12,21226.44,1768.87,0
2024-01-15,SKU025,1,11558.01,11558.01,0
2024-01-15,SKU026,22,240669.88,10939.54,0
2024-01-15,SKU027,26,221431.6,8516.6,0
2024-01-15,SKU028,5,17420.45,3484.09,0
2024-01-15,SKU029,9,104782.05,11642.45,0
2024-01-15,SKU030,4,37734.04,9433.51,0
2024-01-15,SKU031,16,139454.88,8715.93,0
2024-01-15,SKU032,9,50513.31,5612.59,0
2024-01-15,SKU033,20,71160.0,3558.0,0
2024-01-15,SKU034,10,15181.4,1518.14,0
2024-01-15,SKU035,21,228273.99,10870.19,0
2024-01-15,SKU036,5,28435.0,5687.0,0
2024-01-15,SKU037,27,74180.34,2747.42,0
2024-01-15,SKU038,2,7898.2,3949.1,0
2024-01-15,SKU039,5,35594.75,7118.95,0
2024-01-15,SKU040,19,46560.64,2450.56,0
2024-01-15,SKU041,8,82693.84,10336.73,0
2024-01-15,SKU042,18,165578.94,9198.83,0
2024-01-15,SKU043,17,148678.09,8745.77,0
2024-01-15,SKU044,9,48710.52,5412.28,0
2024-01-15,SKU045,26,199596.28,7676.78,0
2024-01-15,SKU046,5,35877.7,7175.54,0
2024-01-15,SKU047,12,95258.64,7938.22,0
2024-01-15,SKU048,10,13795.5,1379.55,0
2024-01-15,SKU049,26,135807.62,5223.37,0
2024-01-15,SKU050,3,2648.16,882.72,0
2024-01-16,SKU001,18,65952.9,3664.05,0
2024-01-16,SKU002,10,38056.9,3805.69,0
2024-01-16,SKU003,6,48469.38,8078.23,0
2024-01-16,SKU004,4,27446.28,6861.57,0
2024-01-16,SKU005,10,94932.2,9493.22,0
2024-01-16,SKU006,8,64848.32,8106.04,0
2024-01-16,SKU007,23,117624.07,5114.09,0
2024-01-16,SKU008,17,167324.88,9842.64,0
2024-01-16,SKU009,7,16358.23,2336.89,0
2024-01-16,SKU010,21,13932.66,663.46,0
2024-01-16,SKU011,2,2889.12,1444.56,0
2024-01-16,SKU012,24,210704.88,8779.37,0
2024-01-16,SKU013,17,97882.26,5757.78,0
2024-01-16,SKU014,16,36332.0,2270.75,0
2024-01-16,SKU015,3,18636.36,6212.12,0
2024-01-16,SKU016,14,30335.48,2166.82,0
2024-01-16,SKU017,9,76295.88,8477.32,0
2024-01-16,SKU018,22,122659.02,5575.41,0
2024-01-16,SKU019,13,62658.05,4819.85,0
2024-01-16,SKU020,16,62360.64,3897.54,0
2024-01-16,SKU021,4,30845.12,7711.28,0
2024-01-16,SKU022,8,36776.24,4597.03,0
2024-01-16,SKU023,11,15584.14,1416.74,0
2024-01-16,SKU024,15,26533.05,1768.87,0
2024-01-16,SKU025,3,34674.03,11558.01,0
2024-01-16,SKU026,20,218790.8,10939.54,0
2024-01-16,SKU027,21,178848.6,8516.6,0
2024-01-16,SKU028,13,45293.17,3484.09,0
2024-01-16,SKU029,15,174636.75,11642.45,0
2024-01-16,SKU030,0,0.0,9433.51,0
2024-01-16,SKU031,23,200466.39,8715.93,0
2024-01-16,SKU032,8,44900.72,5612.59,0
2024-01-16,SKU033,19,67602.0,3558.0,0
2024-01-16,SKU034,20,30362.8,1518.14,0
2024-01-16,SKU035,24,260884.56,10870.19,0
2024-01-16,SKU036,9,51183.0,5687.0,0
2024-01-16,SKU037,27,74180.34,2747.42,0
2024-01-16,SKU038,6,23694.6,3949.1,0
2024-01-16,SKU039,2,14237.9,7118.95,0
2024-01-16,SKU040,10,24505.6,2450.56,0
2024-01-16,SKU041,14,144714.22,10336.73,0
2024-01-16,SKU042,22,202374.26,9198.83,0
2024-01-16,SKU043,18,157423.86,8745.77,0
2024-01-16,SKU044,12,64947.36,5412.28,0
2024-01-16,SKU045,21,161212.38,7676.78,0
2024-01-16,SKU046,15,107633.1,7175.54,0
2024-01-16,SKU047,12,95258.64,7938.22,0
2024-01-16,SKU048,8,11036.4,1379.55,0
2024-01-16,SKU049,28,146254.36,5223.37,0
2024-01-16,SKU050,6,5296.32,882.72,0
2024-01-17,SKU001,21,76945.05,3664.05,0
2024-01-17,SKU002,5,19028.45,3805.69,0
2024-01-17,SKU003,3,24234.69,8078.23,0
2024-01-17,SKU004,7,48030.99,6861.57,0
2024-01-17,SKU005,17,161384.74,9493.22,0
2024-01-17,SKU006,8,64848.32,8106.04,0
2024-01-17,SKU007,36,184107.24,5114.09,0
2024-01-17,SKU008,14,137796.96,9842.64,0
2024-01-17,SKU009,6,14021.34,2336.89,0
2024-01-17,SKU010,20,13269.2,663.46,0
2024-01-17,SKU011,0,0.0,1444.56,0
2024-01-17,SKU012,28,245822.36,8779.37,0
2024-01-17,SKU013,12,69093.36,5757.78,0
2024-01-17,SKU014,26,59039.5,2270.75,0
2024-01-17,SKU015,2,12424.24,6212.12,0
2024-01-17,SKU016,11,23835.02,2166.82,0
2024-01-17,SKU017,9,76295.88,8477.32,0
2024-01-17,SKU018,30,167262.3,5575.41,0
2024-01-17,SKU019,21,101216.85,4819.85,0
2024-01-17,SKU020,10,38975.4,3897.54,0
2024-01-17,SKU021,7,53978.96,7711.28,0
2024-01-17,SKU022,9,41373.27,4597.03,0
2024-01-17,SKU023,10,14167.4,1416.74,0
2024-01-17,SKU024,13,22995.31,1768.87,0
2024-01-17,SKU025,0,0.0,11558.01,0
2024-01-17,SKU026,22,240669.88,10939.54,0
2024-01-17,SKU027,23,195881.8,8516.6,0
2024-01-17,SKU028,3,10452.27,3484.09,0
2024-01-17,SKU029,14,162994.3,11642.45,0
2024-01-17,SKU030,3,28300.53,9433.51,0
2024-01-17,SKU031,12,104591.16,8715.93,0
2024-01-17,SKU032,22,123476.98,5612.59,0
2024-01-17,SKU033,18,64044.0,3558.0,0
2024-01-17,SKU034,15,22772.1,1518.14,0
2024-01-17,SKU035,24,260884.56,10870.19,0
2024-01-17,SKU036,4,22748.0,5687.0,0
2024-01-17,SKU037,26,71432.92,2747.42,0
2024-01-17,SKU038,7,27643.7,3949.1,0
2024-01-17,SKU039,2,14237.9,7118.95,0
2024-01-17,SKU040,22,53912.32,2450.56,0
2024-01-17,SKU041,5,51683.65,10336.73,0
2024-01-17,SKU042,21,193175.43,9198.83,0
2024-01-17,SKU043,23,201152.71,8745.77,0
2024-01-17,SKU044,14,75771.92,5412.28,0
2024-01-17,SKU045,17,130505.26,7676.78,0
2024-01-17,SKU046,5,35877.7,7175.54,0
2024-01-17,SKU047,16,127011.52,7938.22,0
2024-01-17,SKU048,4,5518.2,1379.55,0
2024-01-17,SKU049,21,109690.77,5223.37,0
2024-01-17,SKU050,2,1765.44,882.72,0
2024-01-18,SKU001,17,62288.85,3664.05,0
2024-01-18,SKU002,7,26639.83,3805.69,0
2024-01-18,SKU003,6,48469.38,8078.23,0
2024-01-18,SKU004,6,41169.42,6861.57,0
2024-01-18,SKU005,15,142398.3,9493.22,0
2024-01-18,SKU006,5,40530.2,8106.04,0
2024-01-18,SKU007,25,127852.25,5114.09,0
2024-01-18,SKU008,15,147639.6,9842.64,0
2024-01-18,SKU009,10,23368.9,2336.89,0
2024-01-18,SKU010,18,11942.28,663.46,0
2024-01-18,SKU011,1,1444.56,1444.56,0
2024-01-18,SKU012,27,237042.99,8779.37,0
2024-01-18,SKU013,21,120913.38,5757.78,0
2024-01-18,SKU014,21,47685.75,2270.75,0
2024-01-18,SKU015,4,24848.48,6212.12,0
2024-01-18,SKU016,12,26001.84,2166.82,0
2024-01-18,SKU017,22,186501.04,8477.32,0
2024-01-18,SKU018,22,122659.02,5575.41,0
2024-01-18,SKU019,12,57838.2,4819.85,0
2024-01-18,SKU020,15,58463.1,3897.54,0
2024-01-18,SKU021,7,53978.96,7711.28,0
2024-01-18,SKU022,17,78149.51,4597.03,0
2024-01-18,SKU023,13,18417.62,1416.74,0
2024-01-18,SKU024,17,30070.79,1768.87,0
2024-01-18,SKU025,3,34674.03,11558.01,0
2024-01-18,SKU026,26,284428.04,10939.54,0
2024-01-18,SKU027,30,255498.0,8516.6,0
2024-01-18,SKU028,3,10452.27,3484.09,0
2024-01-18,SKU029,12,139709.4,11642.45,0
2024-01-18,SKU030,3,28300.53,9433.51,0
2024-01-18,SKU031,13,113307.09,8715.93,0
2024-01-18,SKU032,7,39288.13,5612.59,0
2024-01-18,SKU033,20,71160.0,3558.0,0
2024-01-18,SKU034,28,42507.92,1518.14,0
2024-01-18,SKU035,18,195663.42,10870.19,0
2024-01-18,SKU036,3,17061.0,5687.0,0
2024-01-18,SKU037,15,41211.3,2747.42,0
2024-01-18,SKU038,6,23694.6,3949.1,0
2024-01-18,SKU039,1,7118.95,7118.95,0
2024-01-18,SKU040,7,17153.92,2450.56,0
2024-01-18,SKU041,10,103367.3,10336.73,0
2024-01-18,SKU042,13,119584.79,9198.83,0
2024-01-18,SKU043,22,192406.94,8745.77,0
2024-01-18,SKU044,8,43298.24,5412.28,0
2024-01-18,SKU045,21,161212.38,7676.78,0
2024-01-18,SKU046,4,28702.16,7175.54,0
2024-01-18,SKU047,16,127011.52,7938.22,0
2024-01-18,SKU048,6,8277.3,1379.55,0
2024-01-18,SKU049,25,130584.25,5223.37,0
2024-01-18,SKU050,4,3530.88,882.72,0
2024-01-19,SKU001,10,36640.5,3664.05,0
2024-01-19,SKU002,12,45668.28,3805.69,0
2024-01-19,SKU003,5,40391.15,8078.23,0
2024-01-19,SKU004,5,34307.85,6861.57,0
2024-01-19,SKU005,22,208850.84,9493.22,0
2024-01-19,SKU006,7,56742.28,8106.04,0
2024-01-19,SKU007,22,112509.98,5114.09,0
2024-01-19,SKU008,20,196852.8,9842.64,0
2024-01-19,SKU009,13,30379.57,2336.89,0
2024-01-19,SKU010,17,11278.82,663.46,0
2024-01-19,SKU011,1,1444.56,1444.56,0
2024-01-19,SKU012,23,201925.51,8779.37,0
2024-01-19,SKU013,14,80608.92,5757.78,0
2024-01-19,SKU014,19,43144.25,2270.75,0
2024-01-19,SKU015,5,31060.6,6212.12,0
2024-01-19,SKU016,14,30335.48,2166.82,0
2024-01-19,SKU017,9,76295.88,8477.32,0
2024-01-19,SKU018,18,100357.38,5575.41,0
2024-01-19,SKU019,13,62658.05,4819.85,0
2024-01-19,SKU020,14,54565.56,3897.54,0
2024-01-19,SKU021,11,84824.08,7711.28,0
2024-01-19,SKU022,16,73552.48,4597.03,0
2024-01-19,SKU023,17,24084.58,1416.74,0
2024-01-19,SKU024,11,19457.57,1768.87,0
2024-01-19,SKU025,1,11558.01,11558.01,0
2024-01-19,SKU026,21,229730.34,10939.54,0
2024-01-19,SKU027,21,178848.6,8516.6,0
2024-01-19,SKU028,3,10452.27,3484.09,0
2024-01-19,SKU029,14,162994.3,11642.45,0
2024-01-19,SKU030,5,47167.55,9433.51,0
2024-01-19,SKU031,24,209182.32,8715.93,0
2024-01-19,SKU032,8,44900.72,5612.59,0
2024-01-19,SKU033,16,56928.0,3558.0,0
2024-01-19,SKU034,16,24290.24,1518.14,0
2024-01-19,SKU035,20,217403.8,10870.19,0
2024-01-19,SKU036,9,51183.0,5687.0,0
2024-01-19,SKU037,17,46706.14,2747.42,0
2024-01-19,SKU038,7,27643.7,3949.1,0
2024-01-19,SKU039,2,14237.9,7118.95,0
2024-01-19,SKU040,11,26956.16,2450.56,0
2024-01-19,SKU041,6,62020.38,10336.73,0
2024-01-19,SKU042,16,147181.28,9198.83,0
2024-01-19,SKU043,20,174915.4,8745.77,0
2024-01-19,SKU044,7,37885.96,5412.28,0
2024-01-19,SKU045,19,145858.82,7676.78,0
2024-01-19,SKU046,7,50228.78,7175.54,0
2024-01-19,SKU047,27,214331.94,7938.22,0
2024-01-19,SKU048,10,13795.5,1379.55,0
2024-01-19,SKU049,24,125360.88,5223.37,0
2024-01-19,SKU050,3,2648.16,882.72,0
2024-01-20,SKU001,19,69616.95,3664.05,0
2024-01-20,SKU002,7,26639.83,3805.69,0
2024-01-20,SKU003,3,24234.69,8078.23,0
2024-01-20,SKU004,9,61754.13,6861.57,0
2024-01-20,SKU005,18,170877.96,9493.22,0
2024-01-20,SKU006,5,40530.2,8106.04,0
2024-01-20,SKU007,30,153422.7,5114.09,0
2024-01-20,SKU008,16,157482.24,9842.64,0
2024-01-20,SKU009,12,28042.68,2336.89,0
2024-01-20,SKU010,10,6634.6,663.46,0
2024-01-20,SKU011,4,5778.24,1444.56,0
2024-01-20,SKU012,28,245822.36,8779.37,0
2024-01-20,SKU013,15,86366.7,5757.78,0
2024-01-20,SKU014,24,54498.0,2270.75,0
2024-01-20,SKU015,6,37272.72,6212.12,0
2024-01-20,SKU016,14,30335.48,2166.82,0
2024-01-20,SKU017,16,135637.12,8477.32,0
2024-01-20,SKU018,16,89206.56,5575.41,0
2024-01-20,SKU019,18,86757.3,4819.85,0
2024-01-20,SKU020,21,81848.34,3897.54,0
2024-01-20,SKU021,5,38556.4,7711.28,0
2024-01-20,SKU022,14,64358.42,4597.03,0
2024-01-20,SKU023,11,15584.14,1416.74,0
2024-01-20,SKU024,11,19457.57,1768.87,0
2024-01-20,SKU025,5,57790.05,11558.01,0
2024-01-20,SKU026,15,164093.1,10939.54,0
2024-01-20,SKU027,23,195881.8,8516.6,0
2024-01-20,SKU028,8,27872.72,3484.09,0
2024-01-20,SKU029,12,139709.4,11642.45,0
2024-01-20,SKU030,3,28300.53,9433.51,0
2024-01-20,SKU031,21,183034.53,8715.93,0
2024-01-20,SKU032,7,39288.13,5612.59,0
2024-01-20,SKU033,17,60486.0,3558.0,0
2024-01-20,SKU034,25,37953.5,1518.14,0
2024-01-20,SKU035,18,195663.42,10870.19,0
2024-01-20,SKU036,6,34122.0,5687.0,0
2024-01-20,SKU037,31,85170.02,2747.42,0
2024-01-20,SKU038,8,31592.8,3949.1,0
2024-01-20,SKU039,1,7118.95,7118.95,0
2024-01-20,SKU040,20,49011.2,2450.56,0
2024-01-20,SKU041,9,93030.57,10336.73,0
2024-01-20,SKU042,25,229970.75,9198.83,0
2024-01-20,SKU043,21,183661.17,8745.77,0
2024-01-20,SKU044,12,64947.36,5412.28,0
2024-01-20,SKU045,29,222626.62,7676.78,0
2024-01-20,SKU046,6,43053.24,7175.54,0
2024-01-20,SKU047,14,111135.08,7938.22,0
2024-01-20,SKU048,7,9656.85,1379.55,0
2024-01-20,SKU049,36,188041.32,5223.37,0
2024-01-20,SKU050,4,3530.88,882.72,0
2024-01-21,SKU001,17,62288.85,3664.05,0
2024-01-21,SKU002,11,41862.59,3805.69,0
2024-01-21,SKU003,4,32312.92,8078.23,0
2024-01-21,SKU004,4,27446.28,6861.57,0
2024-01-21,SKU005,13,123411.86,9493.22,0
2024-01-21,SKU006,6,48636.24,8106.04,0
2024-01-21,SKU007,29,148308.61,5114.09,0
2024-01-21,SKU008,14,137796.96,9842.64,0
2024-01-21,SKU009,21,49074.69,2336.89,0
2024-01-21,SKU010,20,13269.2,663.46,0
2024-01-21,SKU011,3,4333.68,1444.56,0
2024-01-21,SKU012,20,175587.4,8779.37,0
2024-01-21,SKU013,15,86366.7,5757.78,0
2024-01-21,SKU014,16,36332.0,2270.75,0
2024-01-21,SKU015,5,31060.6,6212.12,0
2024-01-21,SKU016,15,32502.3,2166.82,0
2024-01-21,SKU017,15,127159.8,8477.32,0
2024-01-21,SKU018,25,139385.25,5575.41,0
2024-01-21,SKU019,13,62658.05,4819.85,0
2024-01-21,SKU020,13,50668.02,3897.54,0
2024-01-21,SKU021,8,61690.24,7711.28,0
2024-01-21,SKU022,5,22985.15,4597.03,0
2024-01-21,SKU023,19,26918.06,1416.74,0
2024-01-21,SKU024,16,28301.92,1768.87,0
2024-01-21,SKU025,3,34674.03,11558.01,0
2024-01-21,SKU026,26,284428.04,10939.54,0
2024-01-21,SKU027,26,221431.6,8516.6,0
2024-01-21,SKU028,4,13936.36,3484.09,0
2024-01-21,SKU029,17,197921.65,11642.45,0
2024-01-21,SKU030,5,47167.55,9433.51,0
2024-01-21,SKU031,23,200466.39,8715.93,0
2024-01-21,SKU032,11,61738.49,5612.59,0
2024-01-21,SKU033,22,78276.0,3558.0,0
2024-01-21,SKU034,23,34917.22,1518.14,0
2024-01-21,SKU035,29,315235.51,10870.19,0
2024-01-21,SKU036,4,22748.0,5687.0,0
2024-01-21,SKU037,26,71432.92,2747.42,0
2024-01-21,SKU038,14,55287.4,3949.1,0
2024-01-21,SKU039,3,21356.85,7118.95,0
2024-01-21,SKU040,16,39208.96,2450.56,0
2024-01-21,SKU041,14,144714.22,10336.73,0
2024-01-21,SKU042,21,193175.43,9198.83,0
2024-01-21,SKU043,19,166169.63,8745.77,0
2024-01-21,SKU044,9,48710.52,5412.28,0
2024-01-21,SKU045,27,207273.06,7676.78,0
2024-01-21,SKU046,10,71755.4,7175.54,0
2024-01-21,SKU047,21,166702.62,7938.22,0
2024-01-21,SKU048,7,9656.85,1379.55,0
2024-01-21,SKU049,24,125360.88,5223.37,0
2024-01-21,SKU050,3,2648.16,882.72,0
2024-01-22,SKU001,13,47632.65,3664.05,0
2024-01-22,SKU002,10,38056.9,3805.69,0
2024-01-22,SKU003,6,48469.38,8078.23,0
2024-01-22,SKU004,3,20584.71,6861.57,0
2024-01-22,SKU005,20,189864.4,9493.22,0
2024-01-22,SKU006,4,32424.16,8106.04,0
2024-01-22,SKU007,20,102281.8,5114.09,0
2024-01-22,SKU008,10,98426.4,9842.64,0
2024-01-22,SKU009,9,21032.01,2336.89,0
2024-01-22,SKU010,15,9951.9,663.46,0
2024-01-22,SKU011,3,4333.68,1444.56,0
2024-01-22,SKU012,30,263381.1,8779.37,0
2024-01-22,SKU013,15,86366.7,5757.78,0
2024-01-22,SKU014,20,45415.0,2270.75,0
2024-01-22,SKU015,5,31060.6,6212.12,0
2024-01-22,SKU016,11,23835.02,2166.82,0
2024-01-22,SKU017,12,101727.84,8477.32,0
2024-01-22,SKU018,21,117083.61,5575.41,0
2024-01-22,SKU019,12,57838.2,4819.85,0
2024-01-22,SKU020,18,70155.72,3897.54,0
2024-01-22,SKU021,7,53978.96,7711.28,0
2024-01-22,SKU022,10,45970.3,4597.03,0
2024-01-22,SKU023,20,28334.8,1416.74,0
2024-01-22,SKU024,14,24764.18,1768.87,0
2024-01-22,SKU025,2,23116.02,11558.01,0
