Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2024-03-01,SKU110,267,243,3,224,314,1289973.12
2024-03-01,SKU111,128,128,7,37,77,347447.04
2024-03-01,SKU112,963,188,6,97,268,6771132.27
2024-03-01,SKU113,122,184,12,42,126,202106.42
2024-03-01,SKU114,326,134,14,57,235,711576.5
2024-03-01,SKU115,144,182,7,75,176,90967.68
2024-03-01,SKU116,188,0,9,51,112,810108.92
2024-03-01,SKU117,75,232,11,44,180,48952.5
2024-03-01,SKU118,105,22,12,11,48,106903.65
2024-03-01,SKU119,305,42,5,69,122,2391709.35
2024-03-01,SKU120,177,438,9,104,226,1113498.15
2024-03-01,SKU121,19,7,3,7,10,24562.82
2024-03-01,SKU122,82,64,8,53,106,347288.86
2024-03-01,SKU123,556,376,7,129,253,1798348.64
2024-03-01,SKU124,28,60,10,17,68,64822.52
2024-03-01,SKU125,106,454,8,110,254,368974.34
2024-03-01,SKU126,475,502,5,148,252,1471654.5
2024-03-01,SKU127,462,231,6,109,216,1474172.7
2024-03-01,SKU128,707,582,12,130,434,1803408.53
2024-03-01,SKU129,91,64,6,17,37,361912.46
2024-03-01,SKU130,568,356,9,168,417,2498984.16
2024-03-01,SKU131,138,96,7,31,73,894797.52
2024-03-01,SKU132,573,245,7,61,184,2953878.03
2024-03-01,SKU133,475,942,8,273,630,863854.0
2024-03-01,SKU134,161,138,8,81,173,1114211.77
2024-03-01,SKU135,288,127,5,78,154,284253.12
2024-03-01,SKU136,132,45,7,44,85,119436.24
2024-03-01,SKU137,390,157,5,228,441,2995714.8
2024-03-01,SKU138,112,56,5,19,51,543316.48
2024-03-01,SKU139,667,477,5,136,253,5057000.57
2024-03-01,SKU140,979,636,12,163,562,4721805.11
2024-03-01,SKU141,151,330,5,187,306,238204.01
2024-03-01,SKU142,398,385,9,132,297,1865163.32
2024-03-01,SKU143,186,475,12,77,267,1147696.26
2024-03-01,SKU144,88,11,7,32,67,357648.72
2024-03-01,SKU145,1234,379,4,215,383,1453577.96
2024-03-01,SKU146,531,117,3,86,139,493691.94
2024-03-01,SKU147,216,356,9,72,204,1350213.84
2024-03-01,SKU148,134,15,10,39,94,379982.46
2024-03-01,SKU149,292,48,12,110,302,685221.8
2024-03-01,SKU150,388,205,13,83,274,1042521.08
2024-03-01,SKU151,447,465,3,190,318,3354730.53
2024-03-01,SKU152,89,194,10,90,235,286644.97
2024-03-01,SKU153,136,400,10,74,220,1020690.88
2024-03-01,SKU154,60,112,13,26,107,237906.6
2024-03-01,SKU155,217,67,14,44,143,1261342.88
2024-03-01,SKU156,584,370,8,138,308,682234.64
2024-03-01,SKU157,71,34,12,12,44,84837.19
2024-03-01,SKU158,1008,233,5,173,323,5611788.0
2024-03-01,SKU159,155,546,14,171,576,1030261.75
2024-03-01,SKU160,56,30,11,60,143,213010.0
2024-03-01,SKU161,476,48,3,98,156,3507129.92
2024-03-01,SKU162,719,182,3,136,238,795976.14
2024-03-01,SKU163,479,42,7,55,152,1173688.91
2024-03-01,SKU164,201,85,4,46,92,216024.75
2024-03-01,SKU165,396,31,3,46,85,2094234.12
2024-03-01,SKU166,445,38,9,104,263,3204894.45
2024-03-01,SKU167,48,194,6,70,124,65204.16
2024-03-01,SKU168,360,97,3,40,72,642988.8
2024-03-01,SKU169,484,10,12,57,275,256645.84
2024-03-01,SKU170,235,84,3,54,85,152832.25
2024-03-01,SKU171,156,185,13,42,110,327409.68
2024-03-01,SKU172,45,30,6,11,23,31209.75
2024-03-01,SKU173,487,65,7,55,168,3035880.08
2024-03-01,SKU174,838,252,5,242,397,5651765.3
2024-03-01,SKU175,459,182,9,146,320,559135.44
2024-03-01,SKU176,45,9,14,20,97,271134.45
2024-03-01,SKU177,120,85,11,65,158,174348.0
2024-03-01,SKU178,223,132,3,36,69,389373.61
2024-03-01,SKU179,925,24,10,226,679,7258095.75
2024-03-01,SKU180,222,95,3,271,400,149268.36
2024-03-01,SKU181,214,568,12,143,631,1519855.82
2024-03-01,SKU182,309,24,4,71,136,491847.66
2024-03-01,SKU183,631,880,3,526,775,4950327.51
2024-03-01,SKU184,277,146,5,48,91,1752476.51
2024-03-01,SKU185,290,226,7,36,118,398680.4
2024-03-01,SKU186,789,851,11,203,507,2039888.49
2024-03-01,SKU187,105,407,5,109,204,554563.8
2024-03-01,SKU188,651,6,10,147,338,911660.4
2024-03-01,SKU189,173,54,8,44,91,678992.13
2024-03-01,SKU190,303,8,7,50,145,390636.69
2024-03-01,SKU191,284,87,5,40,83,1012815.0
2024-03-01,SKU192,51,10,6,30,58,263587.38
2024-03-01,SKU193,152,3,14,43,152,294366.24
2024-03-01,SKU194,263,631,11,136,333,711959.41
2024-03-01,SKU195,325,160,3,168,235,1275472.25
2024-03-01,SKU196,47,26,4,15,24,220267.85
2024-03-01,SKU197,157,354,12,66,241,827641.2
2024-03-01,SKU198,369,317,10,90,228,996543.54
2024-03-01,SKU199,363,112,5,92,177,1304436.87
2024-03-01,SKU200,191,7,8,41,86,581612.19
2024-04-01,SKU001,617,58,8,316,654,2252858.27
2024-04-01,SKU002,706,674,9,108,346,3992147.6
2024-04-01,SKU003,341,84,5,105,184,2096751.03
2024-04-01,SKU004,502,292,14,152,486,623925.76
2024-04-01,SKU005,902,272,4,107,216,6704051.86
2024-04-01,SKU006,341,558,9,104,311,2259602.4
2024-04-01,SKU007,445,303,4,121,214,2023873.35
2024-04-01,SKU008,206,344,6,197,386,1372812.84
2024-04-01,SKU009,92,586,14,110,311,275777.36
2024-04-01,SKU010,133,106,8,19,56,953834.77
2024-04-01,SKU011,708,493,5,161,317,2737899.72
2024-04-01,SKU012,22,32,4,21,38,31806.28
2024-04-01,SKU013,229,253,11,33,151,1774337.8
2024-04-01,SKU014,140,297,5,88,202,436948.4
2024-04-01,SKU015,536,125,3,71,141,673693.04
2024-04-01,SKU016,188,93,4,44,95,377607.4
2024-04-01,SKU017,425,409,14,60,282,2848885.5
2024-04-01,SKU018,455,300,3,178,247,1215232.2
2024-04-01,SKU019,144,99,7,34,103,468426.24
2024-04-01,SKU020,1186,802,9,374,803,6569657.24
2024-04-01,SKU021,191,113,10,32,120,58648.46
2024-04-01,SKU022,399,434,12,70,238,2155633.41
2024-04-01,SKU023,318,72,3,65,100,1210498.8
2024-04-01,SKU024,167,338,9,119,294,222682.81
2024-04-01,SKU025,1263,1100,10,350,810,4926963.0
2024-04-01,SKU026,85,5,9,43,110,525192.9
2024-04-01,SKU027,177,97,13,160,462,811343.22
2024-04-01,SKU028,841,202,6,142,306,411114.44
2024-04-01,SKU029,230,223,11,164,561,785703.0
2024-04-01,SKU030,85,76,4,48,83,175357.55
2024-04-01,SKU031,292,22,8,33,101,737402.2
2024-04-01,SKU032,524,70,10,99,260,2393108.0
2024-04-01,SKU033,242,423,10,118,270,822679.0
2024-04-01,SKU034,105,67,6,24,68,162124.2
2024-04-01,SKU035,210,529,5,136,272,1228138.8
2024-04-01,SKU036,395,361,14,91,429,592444.7
2024-04-01,SKU037,553,630,9,202,751,3122503.44
2024-04-01,SKU038,452,340,12,72,229,1447715.32
2024-04-01,SKU039,135,16,10,21,85,412296.75
2024-04-01,SKU040,185,32,5,37,79,215441.75
2024-04-01,SKU041,179,159,3,69,135,1015418.67
2024-04-01,SKU042,164,37,5,44,92,1272823.68
2024-04-01,SKU043,340,841,13,141,494,1269067.0
2024-04-01,SKU044,143,148,3,81,112,142575.29
2024-04-01,SKU045,198,124,7,61,199,360027.36
2024-04-01,SKU046,256,194,5,76,155,1213171.2
2024-04-01,SKU047,119,58,4,36,65,729295.07
2024-04-01,SKU048,73,46,4,21,39,262706.56
2024-04-01,SKU049,697,321,4,184,336,3684558.07
2024-04-01,SKU050,214,491,4,172,258,743117.14
2024-04-01,SKU051,139,34,9,49,108,390092.38
2024-04-01,SKU052,244,15,4,56,84,256534.28
2024-04-01,SKU053,740,1156,14,248,1027,5490563.2
2024-04-01,SKU054,312,186,10,32,122,916730.88
2024-04-01,SKU055,118,526,7,131,272,906101.94
2024-04-01,SKU056,30,77,10,25,60,189486.0
2024-04-01,SKU057,183,253,9,50,158,741695.34
2024-04-01,SKU058,192,275,5,233,383,898730.88
2024-04-01,SKU059,25,114,12,24,62,70491.5
2024-04-01,SKU060,332,392,14,76,230,1212317.92
2024-04-01,SKU061,358,31,3,47,79,2575899.5
2024-04-01,SKU062,352,18,8,185,378,1599410.56
2024-04-01,SKU063,401,325,6,165,299,974253.56
2024-04-01,SKU064,355,668,11,109,382,2088894.55
2024-04-01,SKU065,377,768,12,153,422,2770606.93
2024-04-01,SKU066,443,580,9,143,356,239197.85
2024-04-01,SKU067,109,57,8,42,88,728214.83
2024-04-01,SKU068,567,384,6,102,223,1535339.61
2024-04-01,SKU069,545,576,3,304,440,2311721.05
2024-04-01,SKU070,635,284,11,121,329,4765255.9
2024-04-01,SKU071,263,334,9,87,190,952586.0
2024-04-01,SKU072,292,148,10,38,148,2090866.0
2024-04-01,SKU073,960,366,12,157,640,6887241.6
2024-04-01,SKU074,18,7,5,6,12,48572.1
2024-04-01,SKU075,1316,1327,7,246,768,4139938.6
2024-04-01,SKU076,87,46,8,10,30,525272.94
2024-04-01,SKU077,467,438,14,50,247,988881.84
2024-04-01,SKU078,169,59,4,28,54,1130799.28
2024-04-01,SKU079,807,209,3,118,192,3950442.54
2024-04-01,SKU080,742,631,11,128,407,1315098.54
2024-04-01,SKU081,316,62,5,69,169,2459001.4
2024-04-01,SKU082,355,118,10,97,252,484649.55
2024-04-01,SKU083,49,57,7,13,37,62309.38
2024-04-01,SKU084,407,139,4,93,146,486039.4
2024-04-01,SKU085,362,19,8,76,206,1720821.3
2024-04-01,SKU086,80,67,11,43,109,518557.6
2024-04-01,SKU087,236,247,14,88,387,298705.2
2024-04-01,SKU088,573,558,13,58,303,4262323.53
2024-04-01,SKU089,434,287,6,83,168,1751854.02
2024-04-01,SKU090,217,447,8,104,232,1661369.36
2024-04-01,SKU091,141,282,12,66,229,62415.06
2024-04-01,SKU092,59,9,6,12,31,304635.29
2024-04-01,SKU093,279,528,5,157,272,975981.06
2024-04-01,SKU094,21,17,6,5,10,102255.93
2024-04-01,SKU095,314,383,8,125,284,1215873.94
2024-04-01,SKU096,180,5,4,19,41,69883.2
2024-04-01,SKU097,568,29,10,121,333,3649587.44
2024-04-01,SKU098,553,469,13,133,434,2412993.38
2024-04-01,SKU099,117,297,9,185,393,576117.36
2024-04-01,SKU100,1000,170,4,183,304,3149930.0
2024-04-01,SKU101,442,1062,14,291,833,3082088.1
2024-04-01,SKU102,232,99,6,45,118,503616.32
2024-04-01,SKU103,448,29,14,116,548,2947127.68
2024-04-01,SKU104,86,292,9,46,162,65861.38
2024-04-01,SKU105,511,65,5,109,217,3393627.65
2024-04-01,SKU106,431,630,8,201,455,588319.31
2024-04-01,SKU107,99,56,10,29,118,243201.42
2024-04-01,SKU108,42,11,6,9,16,48092.1
2024-04-01,SKU109,79,91,3,28,52,126674.13
2024-04-01,SKU110,288,214,5,179,353,1391431.68
2024-04-01,SKU111,152,91,6,54,100,412593.36
2024-04-01,SKU112,885,354,9,171,472,6222691.65
2024-04-01,SKU113,171,152,7,35,95,283280.31
2024-04-01,SKU114,139,28,4,92,148,303402.25
2024-04-01,SKU115,278,108,3,106,158,175618.16
2024-04-01,SKU116,82,43,10,26,99,353345.38
2024-04-01,SKU117,177,269,6,59,153,115527.9
2024-04-01,SKU118,108,78,8,17,50,109958.04
2024-04-01,SKU119,382,119,9,91,213,2995517.94
2024-04-01,SKU120,199,137,8,58,191,1251899.05
2024-04-01,SKU121,28,12,4,10,15,36197.84
2024-04-01,SKU122,198,147,7,55,105,838575.54
2024-04-01,SKU123,306,293,7,71,221,989738.64
2024-04-01,SKU124,99,156,6,47,87,229193.91
2024-04-01,SKU125,370,317,6,91,233,1287929.3
2024-04-01,SKU126,693,858,10,188,431,2147066.46
2024-04-01,SKU127,136,81,3,113,176,433955.6
2024-04-01,SKU128,906,687,14,112,526,2311015.74
2024-04-01,SKU129,46,46,5,13,34,182944.76
2024-04-01,SKU130,892,508,7,172,413,3924461.04
2024-04-01,SKU131,111,24,8,32,90,719728.44
2024-04-01,SKU132,263,38,7,99,220,1355793.93
2024-04-01,SKU133,975,1634,14,261,989,1773174.0
2024-04-01,SKU134,65,251,10,46,176,449837.05
2024-04-01,SKU135,248,281,5,58,144,244773.52
2024-04-01,SKU136,118,6,5,50,88,106768.76
2024-04-01,SKU137,1347,603,13,165,829,10346738.04
2024-04-01,SKU138,171,38,5,48,91,829527.84
2024-04-01,SKU139,851,593,9,142,395,6452035.21
2024-04-01,SKU140,1175,1065,13,187,692,5667130.75
2024-04-01,SKU141,427,25,4,110,219,673596.77
2024-04-01,SKU142,284,583,7,149,294,1330920.56
2024-04-01,SKU143,353,122,3,106,158,2178154.73
2024-04-01,SKU144,131,66,9,35,90,532408.89
2024-04-01,SKU145,706,648,14,220,913,831625.64
2024-04-01,SKU146,661,666,13,130,391,614558.14
2024-04-01,SKU147,190,387,3,143,198,1187688.1
2024-04-01,SKU148,83,105,6,36,75,235362.27
2024-04-01,SKU149,338,85,14,106,371,793167.7
2024-04-01,SKU150,334,139,7,69,185,897427.94
2024-04-01,SKU151,1360,882,8,311,726,10206786.4
2024-04-01,SKU152,142,45,13,114,348,457343.66
2024-04-01,SKU153,211,105,3,89,139,1583571.88
2024-04-01,SKU154,61,72,5,23,58,241871.71
2024-04-01,SKU155,113,278,9,60,147,656828.32
2024-04-01,SKU156,832,445,8,186,387,971950.72
2024-04-01,SKU157,63,30,10,12,43,75278.07
2024-04-01,SKU158,553,179,7,189,408,3078689.25
2024-04-01,SKU159,1128,686,5,185,346,7497646.8
2024-04-01,SKU160,188,168,7,52,105,715105.0
2024-04-01,SKU161,461,452,14,140,444,3396611.12
2024-04-01,SKU162,986,64,4,282,440,1091561.16
2024-04-01,SKU163,439,187,6,113,210,1075677.31
2024-04-01,SKU164,113,283,8,42,145,121446.75
2024-04-01,SKU165,393,189,3,80,125,2078368.71
2024-04-01,SKU166,340,307,8,118,281,2448683.4
2024-04-01,SKU167,221,105,7,66,136,300210.82
2024-04-01,SKU168,157,90,7,61,146,280414.56
2024-04-01,SKU169,684,61,3,122,183,362697.84
2024-04-01,SKU170,387,152,7,44,128,251685.45
2024-04-01,SKU171,71,97,9,47,106,149013.38
2024-04-01,SKU172,57,52,12,19,49,39532.35
2024-04-01,SKU173,145,132,7,80,210,903906.8
2024-04-01,SKU174,888,268,4,271,414,5988982.8
2024-04-01,SKU175,174,113,7,79,244,211959.84
2024-04-01,SKU176,73,48,7,41,86,439840.33
2024-04-01,SKU177,60,51,3,33,60,87174.0
2024-04-01,SKU178,79,131,7,62,148,137939.53
2024-04-01,SKU179,1661,1195,9,355,814,13033185.99
2024-04-01,SKU180,749,457,4,393,613,503612.62
2024-04-01,SKU181,474,1116,11,168,720,3366409.62
2024-04-01,SKU182,100,681,12,141,371,159174.0
2024-04-01,SKU183,1492,1843,6,536,1102,11705053.32
2024-04-01,SKU184,291,66,5,77,126,1841049.33
2024-04-01,SKU185,300,178,12,55,214,412428.0
2024-04-01,SKU186,326,199,5,176,331,842843.66
2024-04-01,SKU187,675,73,4,109,188,3565053.0
2024-04-01,SKU188,319,662,12,130,384,446727.6
2024-04-01,SKU189,90,259,14,44,144,353232.9
2024-04-01,SKU190,537,325,12,122,338,692316.51
2024-04-01,SKU191,242,75,7,36,98,863032.5
2024-04-01,SKU192,144,5,12,28,94,744246.72
2024-04-01,SKU193,287,196,12,57,181,555809.94
2024-04-01,SKU194,312,232,11,134,367,844605.84
2024-04-01,SKU195,585,666,13,84,439,2295850.05
2024-04-01,SKU196,42,33,4,11,21,196835.1
2024-04-01,SKU197,492,154,5,120,201,2593627.2
2024-04-01,SKU198,437,63,10,62,224,1180188.42
2024-04-01,SKU199,99,482,11,108,319,355755.51
2024-04-01,SKU200,80,78,6,30,68,243607.2
2024-05-01,SKU001,1195,588,5,318,518,4363315.45
2024-05-01,SKU002,791,86,10,123,356,4472788.6
2024-05-01,SKU003,372,164,8,75,194,2287364.76
2024-05-01,SKU004,310,38,6,75,202,385292.8
2024-05-01,SKU005,688,133,6,106,253,5113511.84
2024-05-01,SKU006,145,644,13,139,405,960828.0
2024-05-01,SKU007,555,166,11,78,305,2524156.65
2024-05-01,SKU008,915,574,8,111,342,6097688.1
2024-05-01,SKU009,268,173,5,38,100,803351.44
2024-05-01,SKU010,74,35,12,21,65,530705.06
2024-05-01,SKU011,301,26,14,149,531,1163994.09
2024-05-01,SKU012,100,14,12,18,67,144574.0
2024-05-01,SKU013,166,0,6,41,104,1286201.2
2024-05-01,SKU014,182,396,13,91,370,568032.92
2024-05-01,SKU015,279,387,7,92,234,350672.31
2024-05-01,SKU016,63,74,10,93,217,126538.65
2024-05-01,SKU017,231,107,6,102,192,1548453.06
2024-05-01,SKU018,570,529,12,140,404,1522378.8
2024-05-01,SKU019,53,62,3,62,90,172406.88
2024-05-01,SKU020,332,591,6,181,439,1839060.88
2024-05-01,SKU021,168,17,7,42,96,51586.08
2024-05-01,SKU022,444,150,6,80,157,2398749.96
2024-05-01,SKU023,161,14,6,77,141,612862.6
2024-05-01,SKU024,263,84,13,76,326,350692.09
2024-05-01,SKU025,1015,185,6,307,565,3959515.0
2024-05-01,SKU026,198,53,13,53,142,1223390.52
2024-05-01,SKU027,562,459,10,160,388,2576129.32
2024-05-01,SKU028,184,578,10,124,367,89946.56
2024-05-01,SKU029,176,580,13,162,612,601233.6
2024-05-01,SKU030,99,13,14,29,149,204239.97
2024-05-01,SKU031,71,103,11,30,114,179299.85
2024-05-01,SKU032,304,71,3,80,122,1388368.0
2024-05-01,SKU033,380,152,5,111,187,1291810.0
2024-05-01,SKU034,94,174,9,32,89,145139.76
2024-05-01,SKU035,571,124,3,105,183,3339367.88
2024-05-01,SKU036,355,190,5,92,206,532450.3
2024-05-01,SKU037,283,1095,5,413,675,1597953.84
2024-05-01,SKU038,305,169,8,81,183,976887.55
2024-05-01,SKU039,143,155,7,47,92,436729.15
2024-05-01,SKU040,222,98,11,45,124,258530.1
2024-05-01,SKU041,480,764,13,146,401,2722910.4
2024-05-01,SKU042,170,50,3,51,78,1319390.4
2024-05-01,SKU043,534,236,13,80,422,1993181.7
2024-05-01,SKU044,205,170,7,52,118,204391.15
2024-05-01,SKU045,547,376,13,109,353,994621.04
2024-05-01,SKU046,142,103,14,51,258,672930.9
2024-05-01,SKU047,52,271,14,59,166,318683.56
2024-05-01,SKU048,112,91,12,20,67,403056.64
2024-05-01,SKU049,456,207,8,112,391,2410557.36
2024-05-01,SKU050,621,258,7,86,220,2156428.71
2024-05-01,SKU051,77,95,9,40,86,216094.34
2024-05-01,SKU052,41,60,3,18,35,43106.17
2024-05-01,SKU053,1318,771,12,374,999,9779138.24
2024-05-01,SKU054,159,37,10,33,118,467180.16
2024-05-01,SKU055,247,540,12,105,337,1896671.01
2024-05-01,SKU056,123,81,8,14,42,776892.6
2024-05-01,SKU057,91,256,7,65,149,368821.18
2024-05-01,SKU058,863,564,6,127,296,4039608.07
2024-05-01,SKU059,85,98,14,20,62,239671.1
2024-05-01,SKU060,328,275,9,55,145,1197711.68
2024-05-01,SKU061,344,68,5,71,121,2475166.0
2024-05-01,SKU062,715,405,8,88,278,3248802.7
2024-05-01,SKU063,120,184,13,144,410,291547.2
2024-05-01,SKU064,120,313,4,156,251,706105.2
2024-05-01,SKU065,659,450,9,112,284,4843050.31
2024-05-01,SKU066,252,76,10,159,376,136067.4
2024-05-01,SKU067,26,16,9,33,77,173702.62
2024-05-01,SKU068,112,94,4,114,185,303276.96
2024-05-01,SKU069,460,228,5,137,338,1951177.4
2024-05-01,SKU070,559,72,4,103,168,4194926.06
2024-05-01,SKU071,235,110,5,58,101,851170.0
2024-05-01,SKU072,267,0,5,57,107,1911853.5
2024-05-01,SKU073,199,786,13,297,806,1427667.79
2024-05-01,SKU074,44,18,4,6,11,118731.8
2024-05-01,SKU075,556,885,6,423,833,1749092.6
2024-05-01,SKU076,58,33,3,10,17,350181.96
2024-05-01,SKU077,431,91,13,83,247,912651.12
2024-05-01,SKU078,214,35,10,39,101,1431899.68
2024-05-01,SKU079,383,393,4,186,281,1874869.26
2024-05-01,SKU080,485,517,8,165,378,859599.45
2024-05-01,SKU081,159,146,5,106,188,1237282.35
2024-05-01,SKU082,424,38,4,95,153,578849.04
2024-05-01,SKU083,69,6,10,20,47,87741.78
2024-05-01,SKU084,231,135,4,40,91,275860.2
2024-05-01,SKU085,334,2,13,47,223,1587719.1
2024-05-01,SKU086,56,71,9,43,100,362990.32
2024-05-01,SKU087,123,611,10,150,352,155681.1
2024-05-01,SKU088,206,214,10,110,292,1532353.66
2024-05-01,SKU089,448,19,5,71,138,1808365.44
2024-05-01,SKU090,376,270,12,116,298,2878686.08
2024-05-01,SKU091,292,101,9,74,181,129256.72
2024-05-01,SKU092,100,26,3,16,25,516331.0
2024-05-01,SKU093,153,683,14,148,461,535215.42
2024-05-01,SKU094,10,23,9,5,12,48693.3
2024-05-01,SKU095,635,252,4,94,170,2458853.35
2024-05-01,SKU096,108,69,4,20,39,41929.92
2024-05-01,SKU097,730,87,3,82,148,4690490.9
2024-05-01,SKU098,187,595,14,67,351,815967.02
2024-05-01,SKU099,584,251,5,166,272,2875662.72
2024-05-01,SKU100,264,366,7,132,331,831581.52
2024-05-01,SKU101,547,794,13,181,609,3814258.35
2024-05-01,SKU102,62,133,14,63,213,134587.12
2024-05-01,SKU103,577,109,6,214,379,3795742.57
2024-05-01,SKU104,355,172,5,72,128,271869.65
2024-05-01,SKU105,647,122,9,144,334,4296824.05
2024-05-01,SKU106,667,175,7,129,332,910461.67
2024-05-01,SKU107,258,245,13,69,186,633797.64
2024-05-01,SKU108,33,18,10,8,22,37786.65
2024-05-01,SKU109,182,55,4,30,60,291831.54
2024-05-01,SKU110,685,684,11,190,536,3309481.6
2024-05-01,SKU111,224,144,7,32,77,608032.32
2024-05-01,SKU112,173,518,7,118,350,1216413.17
2024-05-01,SKU113,80,137,3,54,77,132528.8
2024-05-01,SKU114,97,58,5,91,163,211726.75
2024-05-01,SKU115,538,305,4,127,193,339865.36
2024-05-01,SKU116,206,105,7,38,80,887672.54
2024-05-01,SKU117,276,358,7,98,191,180145.2
2024-05-01,SKU118,20,45,10,24,62,20362.6
2024-05-01,SKU119,158,35,3,82,119,1238983.86
2024-05-01,SKU120,555,431,13,62,273,3491477.25
2024-05-01,SKU121,37,17,3,6,10,47832.86
2024-05-01,SKU122,99,74,13,48,143,419287.77
2024-05-01,SKU123,460,51,12,169,427,1487842.4
2024-05-01,SKU124,68,39,9,31,81,157426.12
2024-05-01,SKU125,250,96,7,133,285,870222.5
2024-05-01,SKU126,755,431,7,193,363,2339156.1
2024-05-01,SKU127,432,351,13,62,321,1378447.2
2024-05-01,SKU128,606,842,11,126,425,1545778.74
2024-05-01,SKU129,68,64,5,21,38,270440.08
2024-05-01,SKU130,936,177,3,240,340,4118044.32
2024-05-01,SKU131,189,8,8,29,80,1225483.56
2024-05-01,SKU132,608,222,4,111,186,3134306.88
2024-05-01,SKU133,1425,263,8,161,549,2591562.0
2024-05-01,SKU134,346,303,9,85,198,2394517.22
2024-05-01,SKU135,234,276,14,61,295,230955.66
2024-05-01,SKU136,168,53,10,36,101,152009.76
2024-05-01,SKU137,813,1247,11,344,876,6244913.16
2024-05-01,SKU138,237,163,12,44,134,1149696.48
2024-05-01,SKU139,641,15,10,106,354,4859876.11
2024-05-01,SKU140,462,52,4,201,343,2228267.58
2024-05-01,SKU141,135,99,10,138,405,212963.85
2024-05-01,SKU142,614,91,3,130,190,2877412.76
2024-05-01,SKU143,423,164,10,122,294,2610083.43
2024-05-01,SKU144,55,3,14,39,108,223530.45
2024-05-01,SKU145,1390,789,8,278,651,1637336.6
2024-05-01,SKU146,269,536,14,83,332,250100.06
2024-05-01,SKU147,589,426,10,125,295,3681833.11
2024-05-01,SKU148,72,74,10,33,97,204169.68
2024-05-01,SKU149,286,481,10,139,324,671141.9
2024-05-01,SKU150,229,375,11,67,238,615302.39
2024-05-01,SKU151,926,313,13,253,866,6949620.74
2024-05-01,SKU152,507,40,5,55,128,1632910.11
2024-05-01,SKU153,528,104,14,70,292,3962682.24
2024-05-01,SKU154,189,115,7,43,85,749405.79
2024-05-01,SKU155,232,156,9,63,140,1348532.48
2024-05-01,SKU156,213,160,5,69,184,248828.73
2024-05-01,SKU157,64,84,13,12,50,76472.96
2024-05-01,SKU158,580,117,3,102,197,3229005.0
2024-05-01,SKU159,989,490,11,189,536,6573734.65
2024-05-01,SKU160,162,128,3,46,67,616207.5
2024-05-01,SKU161,249,391,12,88,334,1834612.08
2024-05-01,SKU162,575,538,4,266,412,636559.5
2024-05-01,SKU163,432,26,7,91,195,1058525.28
2024-05-01,SKU164,200,99,12,83,243,214950.0
2024-05-01,SKU165,333,430,13,83,279,1761060.51
2024-05-01,SKU166,483,623,14,104,370,3478570.83
2024-05-01,SKU167,116,125,3,66,97,157576.72
2024-05-01,SKU168,359,96,9,48,150,641202.72
2024-05-01,SKU169,560,345,13,139,412,296945.6
2024-05-01,SKU170,265,226,4,90,135,172342.75
2024-05-01,SKU171,73,135,13,51,135,153210.94
2024-05-01,SKU172,76,40,14,17,52,52709.8
2024-05-01,SKU173,170,204,7,93,204,1059752.8
2024-05-01,SKU174,1129,502,5,193,360,7614371.15
2024-05-01,SKU175,165,265,8,149,319,200996.4
2024-05-01,SKU176,37,70,9,28,84,222932.77
2024-05-01,SKU177,110,74,4,41,76,159819.0
2024-05-01,SKU178,265,136,9,63,176,462708.55
2024-05-01,SKU179,1345,1008,12,240,816,10553663.55
2024-05-01,SKU180,1429,1362,12,270,896,960831.02
2024-05-01,SKU181,1038,175,4,188,375,7372010.94
2024-05-01,SKU182,330,246,4,121,194,525274.2
2024-05-01,SKU183,1862,3060,13,449,1600,14607781.02
2024-05-01,SKU184,149,124,4,33,69,942667.87
2024-05-01,SKU185,170,316,7,87,174,233709.2
2024-05-01,SKU186,823,81,10,193,489,2127792.43
2024-05-01,SKU187,339,353,6,152,267,1790448.84
2024-05-01,SKU188,472,164,5,175,285,660988.8
2024-05-01,SKU189,174,2,6,55,102,682916.94
2024-05-01,SKU190,447,182,8,83,195,576285.81
2024-05-01,SKU191,278,63,11,48,148,991417.5
2024-05-01,SKU192,56,87,8,20,55,289429.28
2024-05-01,SKU193,308,143,4,48,91,596478.96
2024-05-01,SKU194,395,472,12,66,298,1069292.65
2024-05-01,SKU195,256,311,14,96,466,1004679.68
2024-05-01,SKU196,63,32,9,13,29,295252.65
2024-05-01,SKU197,554,286,11,98,275,2920466.4
2024-05-01,SKU198,453,323,7,92,198,1223398.98
2024-05-01,SKU199,287,343,12,84,306,1031331.63
2024-05-01,SKU200,43,16,12,21,95,130938.87
2024-06-01,SKU001,347,499,7,262,521,1267004.57
2024-06-01,SKU002,324,359,6,168,316,1832090.4
2024-06-01,SKU003,199,223,7,84,178,1223617.17
2024-06-01,SKU004,628,334,11,117,338,780528.64
2024-06-01,SKU005,532,31,11,148,431,3954052.76
2024-06-01,SKU006,275,225,12,90,331,1822260.0
2024-06-01,SKU007,591,729,13,81,367,2687885.73
2024-06-01,SKU008,760,110,8,207,427,5064746.4
2024-06-01,SKU009,154,95,4,54,104,461627.32
2024-06-01,SKU010,103,29,14,22,87,738684.07
2024-06-01,SKU011,916,171,8,183,416,3542254.44
2024-06-01,SKU012,36,50,13,25,69,52046.64
2024-06-01,SKU013,186,14,3,32,61,1441165.2
2024-06-01,SKU014,274,27,7,63,210,855170.44
2024-06-01,SKU015,526,626,7,170,327,661124.14
