Date,SKU,Product_Name,Category,Subcategory,Predicted_Demand,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Lead_Time_Demand,Available_Inventory,Days_of_Inventory,Stock_Coverage_After_Order,Stockout_Gap,Stockout_Risk,Excess_Inventory,Overstock_Risk,Recommended_Stock_Level,Reorder_Quantity,Stock_Status,Action,Priority,Inventory_Health_Score,Health_Level
2025-08-11,SKU027,Product 027,Home Decor,Cabinet,12.81,567,103,3,83,133,38.43,670,44.26229508196721,52.302888368462135,-528.57,Low,445.57000000000005,High,121.43,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-11,SKU028,Product 028,Kitchen,Rug,14.26,174,55,11,114,337,156.85999999999999,229,12.201963534361852,16.05890603085554,-17.140000000000015,Medium,0.0,Low,270.86,42.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-11,SKU029,Product 029,Lighting,Organizer,14.33,261,520,5,196,329,71.65,781,18.213538032100487,54.50104675505931,-189.35,Medium,0.0,Low,267.65,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-11,SKU030,Product 030,Storage,Sofa,12.1,166,32,9,43,104,108.89999999999999,198,13.71900826446281,16.363636363636363,-57.10000000000001,Low,14.100000000000009,Low,151.89999999999998,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-11,SKU031,Product 031,Furniture,Chair,12.03,93,40,13,28,113,156.39,133,7.73067331670823,11.055694098088114,63.389999999999986,High,0.0,Low,184.39,51.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-11,SKU032,Product 032,Home Decor,Table,11.53,278,214,11,60,185,126.83,492,24.11101474414571,42.671292281006075,-151.17000000000002,Low,91.17000000000002,Medium,186.82999999999998,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-11,SKU033,Product 033,Kitchen,Cushion,11.76,208,168,12,55,183,141.12,376,17.687074829931973,31.972789115646258,-66.88,Low,11.879999999999995,Low,196.12,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-11,SKU034,Product 034,Lighting,Cookware,11.26,34,103,5,34,58,56.3,137,3.019538188277087,12.166962699822381,22.299999999999997,High,0.0,Low,90.3,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-11,SKU035,Product 035,Storage,Lamp,13.95,670,76,8,137,304,111.6,746,48.02867383512545,53.47670250896058,-558.4,Low,421.4,High,248.6,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-11,SKU036,Product 036,Furniture,Shelf,14.86,383,135,3,77,129,44.58,518,25.773889636608345,34.85868102288022,-338.42,Low,261.42,High,121.58,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-11,SKU037,Product 037,Home Decor,Cabinet,11.8,355,687,8,315,644,94.4,1042,30.08474576271186,88.30508474576271,-260.6,Medium,0.0,Low,409.4,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-11,SKU038,Product 038,Kitchen,Rug,11.85,159,310,12,56,175,142.2,469,13.417721518987342,39.57805907172996,-16.80000000000001,Medium,0.0,Low,198.2,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-11,SKU039,Product 039,Lighting,Organizer,11.63,93,35,3,17,31,34.89,128,7.996560619088563,11.006018916595012,-58.11,Low,41.11,Low,51.89,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-11,SKU040,Product 040,Storage,Sofa,11.93,67,29,9,36,93,107.37,96,5.616093880972339,8.046940486169321,40.370000000000005,High,0.0,Low,143.37,47.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-11,SKU041,Product 041,Furniture,Chair,12.63,440,40,4,78,139,50.52,480,34.837688044338876,38.00475059382423,-389.48,Low,311.48,High,128.52,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-11,SKU042,Product 042,Home Decor,Table,15.78,90,120,6,41,88,94.67999999999999,210,5.7034220532319395,13.307984790874526,4.679999999999993,High,0.0,Low,135.68,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-08-11,SKU043,Product 043,Kitchen,Cushion,15.83,559,211,12,142,393,189.96,770,35.31269740998105,48.641819330385346,-369.03999999999996,Low,227.03999999999996,High,331.96000000000004,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-11,SKU044,Product 044,Lighting,Cookware,12.04,223,39,5,55,93,60.199999999999996,262,18.521594684385384,21.760797342192692,-162.8,Low,107.80000000000001,Medium,115.19999999999999,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-11,SKU045,Product 045,Storage,Lamp,12.47,307,142,4,88,142,49.88,449,24.61908580593424,36.00641539695268,-257.12,Low,169.12,Medium,137.88,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-11,SKU046,Product 046,Furniture,Shelf,11.98,119,182,4,46,96,47.92,301,9.93322203672788,25.125208681135224,-71.08,Low,25.08,Low,93.92,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-11,SKU047,Product 047,Home Decor,Cabinet,12.28,201,129,9,44,99,110.52,330,16.368078175895768,26.87296416938111,-90.48,Low,46.480000000000004,Low,154.51999999999998,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-11,SKU048,Product 048,Kitchen,Rug,11.9,106,50,3,22,31,35.7,156,8.907563025210084,13.109243697478991,-70.3,Low,48.3,Low,57.7,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-11,SKU049,Product 049,Lighting,Organizer,14.46,780,599,5,206,344,72.30000000000001,1379,53.941908713692946,95.36652835408022,-707.7,Low,501.70000000000005,High,278.3,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-11,SKU050,Product 050,Storage,Sofa,14.09,328,525,14,69,316,197.26,853,23.27892122072392,60.539389638041165,-130.74,Low,61.74000000000001,Low,266.26,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU001,Product 001,Furniture,Chair,11.39,771,147,4,159,289,45.56,918,67.69095697980684,80.59701492537313,-725.44,Low,566.44,High,204.56,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU002,Product 002,Home Decor,Table,11.61,526,29,3,94,149,34.83,555,45.30577088716624,47.80361757105943,-491.17,Low,397.17,High,128.82999999999998,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU003,Product 003,Kitchen,Cushion,11.14,349,12,3,88,123,33.42,361,31.328545780969478,32.40574506283662,-315.58,Low,227.57999999999998,High,121.42,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU004,Product 004,Lighting,Cookware,11.27,259,254,6,98,196,67.62,513,22.98136645962733,45.51907719609583,-191.38,Low,93.38,Medium,165.62,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-12,SKU005,Product 005,Storage,Lamp,12.04,471,291,6,129,245,72.24,762,39.119601328903656,63.289036544850504,-398.76,Low,269.76,High,201.24,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU006,Product 006,Furniture,Shelf,14.62,359,485,13,129,340,190.06,844,24.555403556771548,57.72913816689467,-168.94,Low,39.94,Low,319.06,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU007,Product 007,Home Decor,Cabinet,14.26,207,460,8,98,237,114.08,667,14.516129032258064,46.774193548387096,-92.92,Medium,0.0,Low,212.07999999999998,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-12,SKU008,Product 008,Kitchen,Rug,11.73,325,155,3,91,161,35.19,480,27.706734867860188,40.92071611253197,-289.81,Low,198.81,High,126.19,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU009,Product 009,Lighting,Organizer,11.27,75,89,7,63,131,78.89,164,6.654835847382431,14.551907719609584,3.8900000000000006,High,0.0,Low,141.89,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU010,Product 010,Storage,Sofa,11.11,83,70,13,22,60,144.43,153,7.470747074707472,13.771377137713772,61.43000000000001,High,0.0,Low,166.43,13.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU011,Product 011,Furniture,Chair,11.65,753,269,3,179,247,34.95,1022,64.63519313304721,87.72532188841201,-718.05,Low,539.05,High,213.95,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU012,Product 012,Home Decor,Table,11.84,47,60,12,16,58,142.07999999999998,107,3.9695945945945947,9.037162162162161,95.07999999999998,High,0.0,Low,158.07999999999998,51.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU013,Product 013,Kitchen,Cushion,16.04,151,95,4,32,61,64.16,246,9.413965087281795,15.336658354114714,-86.84,Low,54.84,Low,96.16,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU014,Product 014,Lighting,Cookware,16.83,309,334,10,130,299,168.29999999999998,643,18.360071301247775,38.205585264408796,-140.70000000000002,Low,10.700000000000017,Low,298.29999999999995,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU015,Product 015,Storage,Lamp,11.92,187,245,9,119,265,107.28,432,15.687919463087248,36.241610738255034,-79.72,Medium,0.0,Low,226.28,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-12,SKU016,Product 016,Furniture,Shelf,11.87,255,187,11,30,129,130.57,442,21.48272957034541,37.236731255265376,-124.43,Low,94.43,Medium,160.57,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-12,SKU017,Product 017,Home Decor,Cabinet,11.63,95,26,12,108,274,139.56,121,8.16852966466036,10.404127257093723,44.56,High,0.0,Low,247.56,127.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU018,Product 018,Kitchen,Rug,11.83,235,102,8,66,184,94.64,337,19.8647506339814,28.48689771766695,-140.36,Low,74.36000000000001,Low,160.64,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU019,Product 019,Lighting,Organizer,11.9,227,114,14,25,126,166.6,341,19.07563025210084,28.655462184873947,-60.400000000000006,Low,35.400000000000006,Low,191.6,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU020,Product 020,Storage,Sofa,16.25,1002,353,3,129,227,48.75,1355,61.66153846153846,83.38461538461539,-953.25,Low,824.25,High,177.75,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU021,Product 021,Furniture,Chair,17.22,88,97,9,36,88,154.98,185,5.1103368176538915,10.743321718931476,66.97999999999999,High,0.0,Low,190.98,6.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU022,Product 022,Home Decor,Table,11.78,95,194,8,76,163,94.24,289,8.064516129032258,24.533106960950764,-0.7600000000000051,Medium,0.0,Low,170.24,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-12,SKU023,Product 023,Kitchen,Cushion,11.96,130,79,12,41,148,143.52,209,10.869565217391303,17.474916387959865,13.52000000000001,High,0.0,Low,184.52,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU024,Product 024,Lighting,Cookware,11.28,341,18,14,60,259,157.92,359,30.23049645390071,31.826241134751776,-183.08,Low,123.08000000000001,Medium,217.92,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-12,SKU025,Product 025,Storage,Lamp,11.64,1124,61,14,121,582,162.96,1185,96.56357388316151,101.8041237113402,-961.04,Low,840.04,High,283.96000000000004,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU026,Product 026,Furniture,Shelf,11.39,160,70,5,31,59,56.95,230,14.04741000877963,20.19315188762072,-103.05,Low,72.05,Low,87.95,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU027,Product 027,Home Decor,Cabinet,16.53,567,103,3,83,133,49.59,670,34.30127041742286,40.53236539624924,-517.41,Low,434.40999999999997,High,132.59,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU028,Product 028,Kitchen,Rug,16.53,174,55,11,114,337,181.83,229,10.526315789473683,13.853599516031457,7.8300000000000125,High,0.0,Low,295.83000000000004,67.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU029,Product 029,Lighting,Organizer,12.4,261,520,5,196,329,62.0,781,21.048387096774192,62.983870967741936,-199.0,Low,3.0,Low,258.0,0.0,Reorder Required,Reorder,Medium,100,Healthy
2025-08-12,SKU030,Product 030,Storage,Sofa,12.24,166,32,9,43,104,110.16,198,13.562091503267974,16.176470588235293,-55.84,Low,12.840000000000003,Low,153.16,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU031,Product 031,Furniture,Chair,12.77,93,40,13,28,113,166.01,133,7.282693813625685,10.415035238841034,73.00999999999999,High,0.0,Low,194.01,61.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU032,Product 032,Home Decor,Table,11.9,278,214,11,60,185,130.9,492,23.361344537815125,41.344537815126046,-147.1,Low,87.1,Medium,190.9,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-12,SKU033,Product 033,Kitchen,Cushion,11.11,208,168,12,55,183,133.32,376,18.72187218721872,33.84338433843384,-74.68,Low,19.680000000000007,Low,188.32,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU034,Product 034,Lighting,Cookware,16.39,34,103,5,34,58,81.95,137,2.0744356314826113,8.35875533862111,47.95,High,0.0,Low,115.95,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU035,Product 035,Storage,Lamp,17.07,670,76,8,137,304,136.56,746,39.250146455770356,43.70240187463386,-533.44,Low,396.44000000000005,High,273.56,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU036,Product 036,Furniture,Shelf,11.71,383,135,3,77,129,35.13,518,32.70708795900939,44.23569598633646,-347.87,Low,270.87,High,112.13,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU037,Product 037,Home Decor,Cabinet,11.8,355,687,8,315,644,94.4,1042,30.08474576271186,88.30508474576271,-260.6,Medium,0.0,Low,409.4,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-12,SKU038,Product 038,Kitchen,Rug,11.95,159,310,12,56,175,143.39999999999998,469,13.305439330543933,39.24686192468619,-15.600000000000023,Medium,0.0,Low,199.39999999999998,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-12,SKU039,Product 039,Lighting,Organizer,11.89,93,35,3,17,31,35.67,128,7.821698906644238,10.765349032800673,-57.33,Low,40.33,Low,52.67,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU040,Product 040,Storage,Sofa,11.37,67,29,9,36,93,102.33,96,5.892700087950748,8.443271767810026,35.33,High,0.0,Low,138.32999999999998,42.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-12,SKU041,Product 041,Furniture,Chair,15.3,440,40,4,78,139,61.2,480,28.75816993464052,31.372549019607842,-378.8,Low,300.8,High,139.2,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU042,Product 042,Home Decor,Table,14.82,90,120,6,41,88,88.92,210,6.0728744939271255,14.17004048582996,-1.0799999999999983,Medium,0.0,Low,129.92000000000002,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-08-12,SKU043,Product 043,Kitchen,Cushion,12.02,559,211,12,142,393,144.24,770,46.50582362728785,64.05990016638935,-414.76,Low,272.76,High,286.24,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU044,Product 044,Lighting,Cookware,12.27,223,39,5,55,93,61.349999999999994,262,18.174409127954362,21.352893235533823,-161.65,Low,106.65,Medium,116.35,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-12,SKU045,Product 045,Storage,Lamp,11.78,307,142,4,88,142,47.12,449,26.06112054329372,38.11544991511036,-259.88,Low,171.88,High,135.12,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU046,Product 046,Furniture,Shelf,10.76,119,182,4,46,96,43.04,301,11.059479553903346,27.973977695167285,-75.96000000000001,Low,29.960000000000008,Low,89.03999999999999,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU047,Product 047,Home Decor,Cabinet,12.13,201,129,9,44,99,109.17,330,16.57048639736191,27.20527617477329,-91.83,Low,47.83,Low,153.17000000000002,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU048,Product 048,Kitchen,Rug,13.94,106,50,3,22,31,41.82,156,7.604017216642755,11.190817790530847,-64.18,Low,42.18000000000001,Low,63.82,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-12,SKU049,Product 049,Lighting,Organizer,13.23,780,599,5,206,344,66.15,1379,58.95691609977324,104.23280423280423,-713.85,Low,507.85,High,272.15,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-12,SKU050,Product 050,Storage,Sofa,10.63,328,525,14,69,316,148.82000000000002,853,30.856067732831605,80.24459078080902,-179.17999999999998,Low,110.17999999999998,Medium,217.82000000000002,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-13,SKU001,Product 001,Furniture,Chair,10.54,771,147,4,159,289,42.16,918,73.14990512333966,87.0967741935484,-728.84,Low,569.84,High,201.16,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-13,SKU002,Product 002,Home Decor,Table,10.95,526,29,3,94,149,32.849999999999994,555,48.0365296803653,50.68493150684932,-493.15,Low,399.15,High,126.85,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-13,SKU003,Product 003,Kitchen,Cushion,11.1,349,12,3,88,123,33.3,361,31.44144144144144,32.52252252252252,-315.7,Low,227.7,High,121.3,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-13,SKU004,Product 004,Lighting,Cookware,11.18,259,254,6,98,196,67.08,513,23.166368515205725,45.88550983899821,-191.92000000000002,Low,93.92000000000002,Medium,165.07999999999998,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-13,SKU005,Product 005,Storage,Lamp,12.95,471,291,6,129,245,77.69999999999999,762,36.37065637065637,58.84169884169884,-393.3,Low,264.3,High,206.7,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-13,SKU006,Product 006,Furniture,Shelf,12.62,359,485,13,129,340,164.06,844,28.44690966719493,66.87797147385103,-194.94,Low,65.94,Low,293.06,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-13,SKU007,Product 007,Home Decor,Cabinet,9.13,207,460,8,98,237,73.04,667,22.67250821467689,73.05585980284775,-133.95999999999998,Low,35.95999999999998,Low,171.04000000000002,0.0,Reorder Required,Reorder,Medium,100,Healthy
2025-08-13,SKU008,Product 008,Kitchen,Rug,9.01,325,155,3,91,161,27.03,480,36.07103218645949,53.274139844617096,-297.97,Low,206.97000000000003,High,118.03,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-13,SKU009,Product 009,Lighting,Organizer,9.09,75,89,7,63,131,63.629999999999995,164,8.250825082508252,18.04180418041804,-11.370000000000005,Medium,0.0,Low,126.63,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-13,SKU010,Product 010,Storage,Sofa,9.29,83,70,13,22,60,120.76999999999998,153,8.934337997847148,16.469321851453177,37.76999999999998,High,0.0,Low,142.76999999999998,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-08-13,SKU011,Product 011,Furniture,Chair,9.29,753,269,3,179,247,27.869999999999997,1022,81.05489773950485,110.01076426264802,-725.13,Low,546.13,High,206.87,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-13,SKU012,Product 012,Home Decor,Table,11.43,47,60,12,16,58,137.16,107,4.111986001749782,9.361329833770778,90.16,High,0.0,Low,153.16,46.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-13,SKU013,Product 013,Kitchen,Cushion,12.63,151,95,4,32,61,50.52,246,11.955661124307204,19.477434679334916,-100.47999999999999,Low,68.47999999999999,Low,82.52000000000001,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-13,SKU014,Product 014,Lighting,Cookware,8.98,309,334,10,130,299,89.80000000000001,643,34.4097995545657,71.60356347438753,-219.2,Low,89.19999999999999,Medium,219.8,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-13,SKU015,Product 015,Storage,Lamp,8.56,187,245,9,119,265,77.04,432,21.845794392523363,50.467289719626166,-109.96,Medium,0.0,Low,196.04000000000002,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-08-13,SKU016,Product 016,Furniture,Shelf,8.78,255,187,11,30,129,96.58,442,29.043280182232348,50.34168564920274,-158.42000000000002,Low,128.42000000000002,High,126.58,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-08-13,SKU017,Product 017,Home Decor,Cabinet,8.97,95,26,12,108,274,107.64000000000001,121,10.590858416945373,13.489409141583053,12.640000000000015,High,0.0,Low,215.64000000000001,95.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-08-13,SKU018,Product 018,Kitchen,Rug,7.96,235,102,8,66,184,63.68,337,29.522613065326635,42.336683417085425,-171.32,Low,105.32,Medium,129.68,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-08-13,SKU019,Product 019,Lighting,Organizer,11.97,227,114,14,25,126,167.58,341,18.9640768588137,28.487886382623223,-59.41999999999999,Low,34.41999999999999,Low,192.58,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-08-13,SKU020,Product 020,Storage,Sofa,12.05,1002,353,3,129,227,36.150000000000006,1355,83.15352697095435,112.44813278008299,-965.85,Low,836.85,High,165.15,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
